X1,X2,X3,X4,X5,X6,X7,X8,X9,X10
ST-4,PK-HAB,44,-M,HILLY FORWARD,Dominic LarrivÃ©e,LWATT - E-mmortels,338w @4.80wkg,02:15.934,25
ST-4,PK-HAB,45,-M,HILLY FORWARD,Benedikt Reiffer,DIRT - DIRT - LETOUR,400w @4.70wkg,02:16.680,25
ST-4,PK-HAB,46,-M,HILLY FORWARD,Greg CARLITO,FFZ - FFZ Spartiate,277w @4.70wkg,02:16.682,25
ST-4,PK-HAB,47,-M,HILLY FORWARD,Morten Monsrud-Nielsen,CRCAF - CRCAF - LETOUR,374w @4.70wkg,02:16.891,25
ST-4,PK-HAB,48,-M,HILLY FORWARD,Henrik Tullborg,SZ - SZ LOKE,375w @4.70wkg,02:17.078,25
ST-4,PK-HAB,49,-M,HILLY FORWARD,Martin Grieger,ALPENTVC - AVC-Hippos,381w @4.50wkg,02:18.673,25
ST-4,PK-HAB,50,-M,HILLY FORWARD,Adam Leech,LVLESPORT - LEVEL Men,381w @4.50wkg,02:18.719,25
ST-4,PK-HAB,51,-M,HILLY FORWARD,Randy Hermann,BPCC - BPCC - LETOUR,368w @4.60wkg,02:19.141,22
ST-4,PK-HAB,52,-M,HILLY FORWARD,Langgo Farid,ZIRT - ZIRT Duo,330w @4.70wkg,02:19.295,22
ST-4,PK-HAB,53,-M,HILLY FORWARD,Jonathan Flavin,USMES - Tour,314w @4.60wkg,02:19.298,22
ST-4,PK-HAB,54,-M,HILLY FORWARD,Frank Schweinheim,FRR - Spectre,328w @4.60wkg,02:19.985,22
ST-4,PK-HAB,55,-M,HILLY FORWARD,g isenbarg,USMES - Tour,346w @4.30wkg,02:21.770,22
ST-4,PK-HAB,56,-M,HILLY FORWARD,Anthony Cree,EVOLUTION - Le Tour,434w @4.30wkg,02:21.842,22
ST-4,PK-HAB,57,-M,HILLY FORWARD,Sébastien Filion,LWATT - E-mmortels,349w @4.60wkg,02:21.861,22
ST-4,PK-HAB,58,-M,HILLY FORWARD,Brendan Parker,Race3R - ACDC,343w @4.30wkg,02:22.142,22
ST-4,PK-HAB,59,-M,HILLY FORWARD,Henning | A-Team,FRR - Spectre,321w @4.40wkg,02:22.199,22
ST-4,PK-HAB,60,-M,HILLY FORWARD,Gregor Simpson,ZSCOT - ZSCOT - LETOUR,371w @4.40wkg,02:22.340,22
ST-4,PK-HAB,61,-M,HILLY FORWARD,Kevin jones [ BON],WELLW - WELLW - LETOUR,361w @4.50wkg,02:22.355,19
ST-4,PK-HAB,62,-M,HILLY FORWARD,Ryan Howard,BPCC - BPCC - LETOUR,349w @4.50wkg,02:22.567,19
ST-4,PK-HAB,63,-M,HILLY FORWARD,Steve Ripley,EVOLUTION - Le Tour,315w @4.30wkg,02:22.691,19
ST-4,PK-HAB,64,-M,HILLY FORWARD,Peter Sjostrom,ABR - ABR Bloobo webdesign,276w @4.60wkg,02:23.079,19
ST-4,PK-HAB,65,-M,HILLY FORWARD,Hugo Angelina,TBW - Watopia Tour,316w @4.60wkg,02:23.095,19
ST-4,PK-HAB,66,-M,HILLY FORWARD,Gary Birch,EVOLUTION - Le Tour,356w @4.40wkg,02:23.754,19
ST-4,PK-HAB,67,-M,HILLY FORWARD,Marc Böhret,WATTFAB - WATTFAB - LETOUR,296w @4.60wkg,02:24.117,19
ST-4,PK-HAB,68,-M,HILLY FORWARD,Erik Schulz,FRR - Spectre,333w @4.50wkg,02:25.318,19
ST-4,PK-HAB,69,-M,HILLY FORWARD,Nick O'Connell,LVLESPORT - LEVEL Men,332w @4.30wkg,02:25.331,19
ST-4,PK-HAB,70,-M,HILLY FORWARD,Lars Schrödel,ALPENTVC - AVC-Hippos,394w @4.50wkg,02:25.655,19
ST-4,PK-HAB,71,-M,HILLY FORWARD,Andreas Kasperek,ALPENTVC - AVC-Hippos,382w @4.20wkg,02:25.927,16
ST-4,PK-HAB,72,-M,HILLY FORWARD,Lucky S,ZIRT - ZIRT Uno,307w @4.40wkg,02:26.556,16
ST-4,PK-HAB,73,-M,HILLY FORWARD,Nate Wick,LVLESPORT - LEVEL Men,306w @4.40wkg,02:28.041,16
ST-4,PK-HAB,74,-M,HILLY FORWARD,Jürgen Wäger,WLBB - WLBB - LETOUR,309w @4.30wkg,02:28.395,16
ST-4,PK-HAB,75,-M,HILLY FORWARD,Roy Imahara,BPCC - BPCC - LETOUR,281w @4.20wkg,02:29.475,16
ST-4,PK-HAB,76,-M,HILLY FORWARD,Colin Cunningham,BPCC - BPCC - LETOUR,297w @4.30wkg,02:29.609,16
ST-4,PK-HAB,77,-M,HILLY FORWARD,Stijn Bollen,FRR - Spectre,297w @4.10wkg,02:30.554,16
ST-4,PK-HAB,78,-M,HILLY FORWARD,Ronnie Reynolds,FRR - Spectre,270w @4.20wkg,02:30.793,16
ST-4,PK-HAB,79,-M,HILLY FORWARD,Dean hunt,ABR - ABR Bloobo webdesign,339w @4.10wkg,02:31.186,16
ST-4,PK-HAB,80,-M,HILLY FORWARD,Bernd Mayer,ABR - ABR Bloobo webdesign,282w @4.10wkg,02:32.268,16
ST-4,PK-HAB,81,-M,HILLY FORWARD,Andy Winterbottom,WELLW - WELLW - LETOUR,279w @4.10wkg,02:33.543,13
ST-4,PK-HAB,82,-M,HILLY FORWARD,Thomas Christiansen,FRR - Spectre,319w @4.10wkg,02:34.999,13
ST-4,PK-HAB,83,-M,HILLY FORWARD,Tony Lo,EVOLUTION - Le Tour,272w @4.00wkg,02:35.576,13
ST-4,PK-HAB,84,-M,HILLY FORWARD,Dean Hardie,TFC - TFC Harriers,270w @3.90wkg,02:36.092,13
ST-4,PK-HAB,85,-M,HILLY FORWARD,Edu Harms,WLECOL - WLECOL - LETOUR,287w @3.90wkg,02:36.390,13
ST-4,PK-HAB,86,-M,HILLY FORWARD,JHarvey,TBR - JumboVisma,320w @4.10wkg,02:36.394,13
ST-4,PK-HAB,87,-M,HILLY FORWARD,Michael SchÃ¼bel,ALPENTVC - AVC-Hippos,354w @3.90wkg,02:36.502,13
ST-4,PK-HAB,88,-M,HILLY FORWARD,Paul Broom,WELLW - WELLW - LETOUR,302w @3.90wkg,02:37.821,13
ST-4,PK-HAB,89,-M,HILLY FORWARD,Bob Jongeneel,TFC - TFC Harriers,373w @3.90wkg,02:37.847,13
ST-4,PK-HAB,90,-M,HILLY FORWARD,James Hilton,LVLESPORT - LEVEL Men,312w @3.90wkg,02:38.087,13
ST-4,PK-HAB,91,-M,HILLY FORWARD,Rainer Faulstich,WATTFAB - WATTFAB - LETOUR,341w @3.80wkg,02:38.841,10
ST-4,PK-HAB,92,-M,HILLY FORWARD,Stephen Burrell,ATWT - ATWT - LETOUR,271w @3.90wkg,02:39.877,10
ST-4,PK-HAB,93,-M,HILLY FORWARD,Derek Cobb,LVLESPORT - LEVEL Men,270w @3.80wkg,02:39.961,10
ST-4,PK-HAB,94,-M,HILLY FORWARD,Christian Lemyre,LWATT - Phoenix,302w @4.00wkg,02:40.667,10
ST-4,PK-HAB,95,-M,HILLY FORWARD,Irwan Budiman,ZIRT - ZIRT Uno,220w @4.10wkg,02:40.939,10
ST-4,PK-HAB,96,-M,HILLY FORWARD,Mick Woods,TFC - TFC Harriers,305w @3.90wkg,02:41.511,10
ST-4,PK-HAB,97,-M,HILLY FORWARD,RIJAN Emmanuel,HEX - HEX - LETOUR,299w @3.80wkg,02:42.451,10
ST-4,PK-HAB,98,-M,HILLY FORWARD,John fickling,WLECOL - WLECOL - LETOUR,262w @3.90wkg,02:45.531,10
ST-4,PK-HAB,99,-M,HILLY FORWARD,Nicholas Keat,TFC - TFC Harriers,260w @3.70wkg,02:46.613,10
ST-4,PK-HAB,100,-M,HILLY FORWARD,Tom Elliott,ZSUNR - ZSUNR - LETOUR,302w @3.60wkg,02:48.776,10
ST-4,PK-HAB,101,-M,HILLY FORWARD,Bruno Carneiro,TugaZ - Pico,268w @3.40wkg,02:52.725,7
ST-4,PK-HAB,102,-M,HILLY FORWARD,david bird,WLECOL - WLECOL - LETOUR,237w @3.60wkg,02:54.662,7
ST-4,PK-HAB,103,-M,HILLY FORWARD,David Andrews,CRYO-GEN - Lancelot,260w @3.60wkg,02:56.958,7
ST-4,PK-HAB,104,-M,HILLY FORWARD,Joaquim Viegas,TugaZ - Pico,239w @3.60wkg,02:57.453,7
ST-4,PK-HAB,105,-M,HILLY FORWARD,Gustaf Lindqvist,SZ - SZ LOKE,274w @3.50wkg,02:57.853,7
ST-4,PK-HAB,106,-M,HILLY FORWARD,Chris Hoiberg,TBR - JumboVisma,262w @3.40wkg,03:00.487,7
ST-4,PK-HAB,107,-M,HILLY FORWARD,Alexandre Branco,TugaZ - Pico,247w @3.40wkg,03:03.436,7
ST-4,PK-HAB,108,-M,HILLY FORWARD,Matthew Day,ABR - ABR Bloobo webdesign,247w @3.30wkg,03:03.602,7
ST-4,PK-HAB,109,-M,HILLY FORWARD,Chris Gambs,WELLW - WELLW - LETOUR,253w @3.20wkg,03:06.651,7
ST-4,PK-HAB,110,-M,HILLY FORWARD,Ricardo Capelo,TugaZ - Pico,238w @3.30wkg,03:09.038,7
ST-4,PK-HAB,111,-M,HILLY FORWARD,Ed England,eSRT - eSRT - LETOUR,229w @3.30wkg,03:09.624,6
ST-4,PK-HAB,112,-M,HILLY FORWARD,Shane Lee,USMES - Tour,233w @3.00wkg,03:16.248,6
ST-4,PK-HAB,113,-M,HILLY FORWARD,Mathieu Alarie,OPT - Velo Optimum,196w @3.10wkg,03:19.578,6
ST-4,PK-HAB,114,-M,HILLY FORWARD,Mike Jubb,ATWT - ATWT - LETOUR,241w @2.90wkg,03:23.641,6
ST-4,PK-HAB,115,-M,HILLY FORWARD,Ralf Damrat,ABR - ABR Bloobo webdesign,191w @2.90wkg,03:34.399,6
ST-4,PK-HAB,116,-M,HILLY FORWARD,Paul Peppard,CRYO-GEN - Lancelot,226w @2.60wkg,03:41.480,6
ST-4,PK-BON,1,-M,HILLY FORWARD,Dave Hall,TBW - Watopia Tour,432w @5.40wkg,02:03.716,50
ST-4,PK-BON,2,-M,HILLY FORWARD,Andy Jones,SISU - SISU - LETOUR,428w @5.10wkg,02:04.818,46
ST-4,PK-BON,3,-M,HILLY FORWARD,Luis Coelho,TugaZ - Pico,402w @5.40wkg,02:05.008,43
ST-4,PK-BON,4,-M,HILLY FORWARD,Jens Lueckhof,ALPENTVC - AVC-Hippos,467w @5.00wkg,02:05.524,41
ST-4,PK-BON,5,-M,HILLY FORWARD,Peter Mosbaek,RELENTLESS - Taipan,399w @5.00wkg,02:09.527,40
ST-4,PK-BON,6,-M,HILLY FORWARD,Alexandre Gendron,LWATT - E-mmortels,339w @4.80wkg,02:10.993,39
ST-4,PK-BON,7,-M,HILLY FORWARD,John Atkinson,DRAFTDINO - Dinos,406w @4.80wkg,02:15.280,38
ST-4,PK-BON,8,-M,HILLY FORWARD,Matt Cromwell,TFC - TFC Harriers,345w @4.90wkg,02:16.413,37
ST-4,PK-BON,9,-M,HILLY FORWARD,Frank Doyle,VEGAN - VEGAN - LETOUR,426w @4.50wkg,02:17.936,36
ST-4,PK-BON,10,-M,HILLY FORWARD,Jon Block,SISU - SISU - LETOUR,383w @4.60wkg,02:18.299,35
ST-4,PK-BON,11,-M,HILLY FORWARD,John Rogers,SISU - SISU - LETOUR,387w @4.40wkg,02:21.398,33
ST-4,PK-BON,12,-M,HILLY FORWARD,Leif Larsson,SZ - SZ LOKE,335w @4.50wkg,02:21.613,33
ST-4,PK-BON,13,-M,HILLY FORWARD,Joao Severino,TugaZ - Pico,334w @4.30wkg,02:22.705,33
ST-4,PK-BON,14,-M,HILLY FORWARD,Jonathan Cloutier,OPT - Velo Optimum,376w @4.40wkg,02:22.843,33
ST-4,PK-BON,15,-M,HILLY FORWARD,Jeroen Rijk,RELENTLESS - Taipan,360w @4.40wkg,02:23.237,33
ST-4,PK-BON,16,-M,HILLY FORWARD,Mark Visser,PCH - PCH - LETOUR,369w @4.20wkg,02:23.831,33
ST-4,PK-BON,17,-M,HILLY FORWARD,lee messenger,FRR - Spectre,301w @4.30wkg,02:24.013,33
ST-4,PK-BON,18,-M,HILLY FORWARD,Arran Leach,USMES - Tour,365w @4.30wkg,02:24.504,33
ST-4,PK-BON,19,-M,HILLY FORWARD,Stef Dixon,WELLW - WELLW - LETOUR,316w @4.40wkg,02:25.251,33
ST-4,PK-BON,20,-M,HILLY FORWARD,Johannes,WATTFAB - WATTFAB - LETOUR,339w @4.50wkg,02:25.256,33
ST-4,PK-BON,21,-M,HILLY FORWARD,Frank Zitzelsberger,KIRCHMAIR - KIRCHMAIR - LETOUR,373w @4.20wkg,02:25.532,31
ST-4,PK-BON,22,-M,HILLY FORWARD,Micky Konsta,PCH - PCH - LETOUR,312w @4.40wkg,02:25.611,31
ST-4,PK-BON,23,-M,HILLY FORWARD,Huw Thomas,WELLW - WELLW - LETOUR,333w @4.30wkg,02:25.796,31
ST-4,PK-BON,24,-M,HILLY FORWARD,Wolfgang Reh,ALPENTVC - AVC-Hippos,340w @4.30wkg,02:25.995,31
ST-4,PK-BON,25,-M,HILLY FORWARD,Ludwig Kettenberger,ALPENTVC - AVC-Hippos,315w @4.20wkg,02:26.551,31
ST-4,PK-BON,26,-M,HILLY FORWARD,Guillaume Borduas,OPT - Velo Optimum,350w @4.20wkg,02:26.956,31
ST-4,PK-BON,27,-M,HILLY FORWARD,Jeffrey Budden,EVOLUTION - Le Tour,328w @4.20wkg,02:27.621,31
ST-4,PK-BON,28,-M,HILLY FORWARD,Juergen Becker,WATTFAB - WATTFAB - LETOUR,403w @4.00wkg,02:28.442,31
ST-4,PK-BON,29,-M,HILLY FORWARD,Ron Gallo,OTR - Crazy8s,357w @4.20wkg,02:28.915,31
ST-4,PK-BON,30,-M,HILLY FORWARD,Jean-Francois Langlais,LWATT - Phoenix,362w @4.20wkg,02:29.554,31
ST-4,PK-BON,31,-M,HILLY FORWARD,Simon Evatt,TFC - TFC Harriers,357w @4.20wkg,02:29.590,29
ST-4,PK-BON,32,-M,HILLY FORWARD,Jens Bittner,ABR - ABR Bloobo webdesign,336w @4.20wkg,02:29.749,29
ST-4,PK-BON,33,-M,HILLY FORWARD,Patrick Wichert,WLBB - WLBB - LETOUR,341w @4.00wkg,02:30.419,29
ST-4,PK-BON,34,-M,HILLY FORWARD,Garry Cooper,DRAFTDINO - Dinos,372w @4.00wkg,02:31.648,29
ST-4,PK-BON,35,-M,HILLY FORWARD,Wyle Solomon,CRCAF - CRCAF - LETOUR,304w @4.10wkg,02:31.724,29
ST-4,PK-BON,36,-M,HILLY FORWARD,Charlie Loignon,LWATT - Phoenix,325w @4.10wkg,02:32.482,29
ST-4,PK-BON,37,-M,HILLY FORWARD,Mark Arnold,TBW - Watopia Tour,364w @4.00wkg,02:32.900,29
ST-4,PK-BON,38,-M,HILLY FORWARD,Dave Rossow,DRAFTDINO - Dinos,363w @4.00wkg,02:33.111,29
ST-4,PK-BON,39,-M,HILLY FORWARD,Adi Hense,TBW - Watopia Tour,315w @4.00wkg,02:33.779,29
ST-4,PK-BON,40,-M,HILLY FORWARD,Dave Ronan,EVOLUTION - Le Tour,307w @3.90wkg,02:33.956,29
ST-4,PK-BON,41,-M,HILLY FORWARD,José Mendes,TugaZ - Pico,341w @3.90wkg,02:34.573,25
ST-4,PK-BON,42,-M,HILLY FORWARD,Jonathan Banks,TFC - TFC Harriers,412w @3.90wkg,02:34.782,25
ST-4,PK-BON,43,-M,HILLY FORWARD,Adrian van Landbertsrode,COALITION - Le Tour,315w @3.90wkg,02:34.903,25
ST-4,PK-BON,44,-M,HILLY FORWARD,Eric Lorenz,TFC - TFC Harriers,371w @3.80wkg,02:37.051,25
ST-4,PK-BON,45,-M,HILLY FORWARD,Ian Jervis,ZSUNR - ZSUNR - LETOUR,318w @4.10wkg,02:37.286,25
ST-4,PK-BON,46,-M,HILLY FORWARD,Jeffrey Lakerveld,AMANI - AMANI - LETOUR,295w @4.00wkg,02:37.512,25
ST-4,PK-BON,47,-M,HILLY FORWARD,Micha Willer,ALPENTVC - AVC-Hippos,321w @3.90wkg,02:37.560,25
ST-4,PK-BON,48,-M,HILLY FORWARD,JS Prenovost,LWATT - Phoenix,336w @3.90wkg,02:37.987,25
ST-4,PK-BON,49,-M,HILLY FORWARD,Anders Kvale,HERD - HERD - LETOUR,369w @3.80wkg,02:38.074,25
ST-4,PK-BON,50,-M,HILLY FORWARD,Brice Gary,COALITION - Le Tour,295w @3.90wkg,02:38.106,25
ST-4,PK-BON,51,-M,HILLY FORWARD,Toby Farrow,FRR - Spectre,304w @3.90wkg,02:38.216,22
ST-4,PK-BON,52,-M,HILLY FORWARD,Brian Monaghan,TFC - TFC Harriers,308w @3.80wkg,02:39.500,22
ST-4,PK-BON,53,-M,HILLY FORWARD,Michael Beny Junior,ZIRT - ZIRT Duo,286w @3.90wkg,02:41.352,22
ST-4,PK-BON,54,-M,HILLY FORWARD,Richard Ersted,COALITION - Le Tour,264w @3.80wkg,02:42.398,22
ST-4,PK-BON,55,-M,HILLY FORWARD,Gary Cordery,COALITION - Le Tour,345w @3.70wkg,02:42.554,22
ST-4,PK-BON,56,-M,HILLY FORWARD,Mike Nelder,WELLW - WELLW - LETOUR,280w @3.80wkg,02:42.748,22
ST-4,PK-BON,57,-M,HILLY FORWARD,Louis-Pierre Dupuis,LWATT - Phoenix,285w @4.00wkg,02:43.431,22
ST-4,PK-BON,58,-M,HILLY FORWARD,Tovey Giezentanner,TFC - TFC Harriers,356w @3.70wkg,02:43.673,22
ST-4,PK-BON,59,-M,HILLY FORWARD,Shane Walker,ZSUNR - ZSUNR - LETOUR,324w @3.70wkg,02:43.751,22
ST-4,PK-BON,60,-M,HILLY FORWARD,Markus Schneider,ALPENTVC - AVC-Hippos,333w @3.70wkg,02:43.756,22
ST-4,PK-BON,61,-M,HILLY FORWARD,Edwin Euser,AMANI - AMANI - LETOUR,239w @3.80wkg,02:43.881,19
ST-4,PK-BON,62,-M,HILLY FORWARD,Jeffery Arnier,CRYO-GEN - Lancelot,259w @3.80wkg,02:44.191,19
ST-4,PK-BON,63,-M,HILLY FORWARD,Paul Harrison,WELLW - WELLW - LETOUR,268w @3.80wkg,02:44.719,19
ST-4,PK-BON,64,-M,HILLY FORWARD,Henrik Hansen,WELLW - WELLW - LETOUR,275w @3.70wkg,02:45.627,19
ST-4,PK-BON,65,-M,HILLY FORWARD,Charlie Marshall,ZSCOT - ZSCOT - LETOUR,326w @3.60wkg,02:45.651,19
ST-4,PK-BON,66,-M,HILLY FORWARD,Eric Brisebois,LWATT - Phoenix,286w @3.50wkg,02:48.966,19
ST-4,PK-BON,67,-M,HILLY FORWARD,Julien Beijer,TT1 - TT1 - LETOUR,348w @3.50wkg,02:49.155,19
ST-4,PK-BON,68,-M,HILLY FORWARD,Douglas Munro,ZSCOT - ZSCOT - LETOUR,267w @3.60wkg,02:49.196,19
ST-4,PK-BON,69,-M,HILLY FORWARD,Helder Silva,TugaZ - Pico,263w @3.60wkg,02:49.620,19
ST-4,PK-BON,70,-M,HILLY FORWARD,Ian Greaves,OTR - Crazy8s,274w @3.70wkg,02:51.459,19
ST-4,PK-BON,71,-M,HILLY FORWARD,Jason Garratt,ABR - ABR Bloobo webdesign,281w @3.40wkg,02:52.479,16
ST-4,PK-BON,72,-M,HILLY FORWARD,Frank Göppinger,KIRCHMAIR - KIRCHMAIR - LETOUR,252w @3.60wkg,02:53.392,16
ST-4,PK-BON,73,-M,HILLY FORWARD,stefan bodin,SZ - SZ LOKE,280w @3.50wkg,02:53.897,16
ST-4,PK-BON,74,-M,HILLY FORWARD,Niels Cornelisse,FRR - Spectre,277w @3.50wkg,02:55.385,16
ST-4,PK-BON,75,-M,HILLY FORWARD,Anthony Wooldridge,VELOS - VELOSiraptors,286w @3.50wkg,02:55.507,16
ST-4,PK-BON,76,-M,HILLY FORWARD,German Pizarro,OTR - Snowflakes,316w @3.40wkg,02:56.058,16
ST-4,PK-BON,77,-M,HILLY FORWARD,Larry Tait [BON],WELLW - WELLW - LETOUR,271w @3.50wkg,02:56.720,16
ST-4,PK-BON,78,-M,HILLY FORWARD,Lar Hayden,TFC - TFC Harriers,277w @3.30wkg,02:57.670,16
ST-4,PK-BON,79,-M,HILLY FORWARD,Maxime LÃ©tourneau,LWATT - Phoenix,277w @3.40wkg,02:58.918,16
ST-4,PK-BON,80,-M,HILLY FORWARD,Marc-Etienne Gagnon,OPT - Velo Optimum,255w @3.40wkg,03:01.074,16
ST-4,PK-BON,81,-M,HILLY FORWARD,Levente Incze,ABR - ABR Bloobo webdesign,312w @3.30wkg,03:02.088,13
ST-4,PK-BON,82,-M,HILLY FORWARD,Peter Ferngren,SZ - SZ LOKE,260w @3.40wkg,03:02.219,13
ST-4,PK-BON,83,-M,HILLY FORWARD,Alex Balke,OTR - Snowflakes,255w @3.40wkg,03:03.312,13
ST-4,PK-BON,84,-M,HILLY FORWARD,Lionel Spooner,Race3R - ACDC,253w @3.30wkg,03:03.721,13
ST-4,PK-BON,85,-M,HILLY FORWARD,Nathan Kiger,OTR - Snowflakes,243w @3.20wkg,03:03.782,13
ST-4,PK-BON,86,-M,HILLY FORWARD,Richard Jones,EVOLUTION - Le Tour,286w @3.30wkg,03:04.101,13
ST-4,PK-BON,87,-M,HILLY FORWARD,Gary Gaffel,TT1 - TT1 - LETOUR,262w @3.30wkg,03:08.107,13
ST-4,PK-BON,88,-M,HILLY FORWARD,Luís Marques,TugaZ - Pico,260w @3.20wkg,03:08.952,13
ST-4,PK-BON,89,-M,HILLY FORWARD,Philip Plummer,CCC - CCC - LETOUR,237w @3.30wkg,03:10.424,13
ST-4,PK-BON,90,-M,HILLY FORWARD,Dan Evanko,OTR - Snowflakes,228w @3.10wkg,03:11.127,13
ST-4,PK-BON,91,-M,HILLY FORWARD,Pat M (BON],ATWT - ATWT - LETOUR,179w @3.00wkg,03:25.899,10
ST-4,PK-BON,92,-M,HILLY FORWARD,James Balloch,COALITION - Le Tour,281w @2.80wkg,03:32.714,10
ST-4,PK-BON,93,-M,HILLY FORWARD,Malte,TBR - JumboVisma,174w @2.90wkg,03:40.726,10
ST-4,PK-BON,94,-M,HILLY FORWARD,Mike Natleborg,CRCAF - CRCAF - LETOUR,222w @2.50wkg,03:51.206,10
ST-4,PK-BON,95,-M,HILLY FORWARD,Paul Barber,WELLW - WELLW - LETOUR,194w @2.10wkg,04:35.515,10
ST-4,PK-CAY,1,-M,HILLY FORWARD,Boen Bunawan,ZIRT - ZIRT Uno,326w @4.20wkg,02:23.947,50
ST-4,PK-CAY,2,-M,HILLY FORWARD,Nicolas Foisy,OPT - Velo Optimum,365w @4.30wkg,02:25.457,46
ST-4,PK-CAY,3,-M,HILLY FORWARD,David Gagnon,OPT - Velo Optimum,355w @4.30wkg,02:26.244,43
ST-4,PK-CAY,4,-M,HILLY FORWARD,Matt Thomson,OTR - Crazy8s,337w @4.30wkg,02:27.853,41
ST-4,PK-CAY,5,-M,HILLY FORWARD,Gerhard Leeb,WLBB - WLBB - LETOUR,309w @4.10wkg,02:28.192,40
ST-4,PK-CAY,6,-M,HILLY FORWARD,Andreas Kress,WLBB - WLBB - LETOUR,389w @4.10wkg,02:29.132,39
ST-4,PK-CAY,7,-M,HILLY FORWARD,Neil Glezer-Jones,DRAFTDINO - Dinos,388w @4.00wkg,02:29.382,38
ST-4,PK-CAY,8,-M,HILLY FORWARD,Andreas Fischer,WLBB - WLBB - LETOUR,372w @4.00wkg,02:29.511,37
ST-4,PK-CAY,9,-M,HILLY FORWARD,Johan Bäckström,SZ - SZ LOKE,372w @4.00wkg,02:31.483,36
ST-4,PK-CAY,10,-M,HILLY FORWARD,Mark Grasley,OTR - Snowflakes,298w @4.10wkg,02:31.621,35
ST-4,PK-CAY,11,-M,HILLY FORWARD,John Smalley,EVOLUTION - Le Tour,369w @4.00wkg,02:32.250,33
ST-4,PK-CAY,12,-M,HILLY FORWARD,Lars Junger,ALPENTVC - AVC-Hippos,323w @4.00wkg,02:35.531,33
ST-4,PK-CAY,13,-M,HILLY FORWARD,Dirk Ehrmantraut,ALPENTVC - AVC-Hippos,320w @4.10wkg,02:35.619,33
ST-4,PK-CAY,14,-M,HILLY FORWARD,Jonathan Doyon,OPT - Velo Optimum,340w @3.90wkg,02:35.939,33
ST-4,PK-CAY,15,-M,HILLY FORWARD,Greg Morrow,TFC - TFC Harriers,294w @3.90wkg,02:36.159,33
ST-4,PK-CAY,16,-M,HILLY FORWARD,Jose Monteiro,TugaZ - Pico,295w @4.00wkg,02:39.316,33
ST-4,PK-CAY,17,-M,HILLY FORWARD,Ken deLaski,FRR - Spectre,263w @3.80wkg,02:41.856,33
ST-4,PK-CAY,18,-M,HILLY FORWARD,Christoph Bosshard,DRAFTDINO - Dinos,294w @3.70wkg,02:43.194,33
ST-4,PK-CAY,19,-M,HILLY FORWARD,Robert Ekberg,ZSUNR - ZSUNR - LETOUR,298w @3.70wkg,02:44.029,33
ST-4,PK-CAY,20,-M,HILLY FORWARD,James Hayes,ZSCOT - ZSCOT - LETOUR,323w @3.50wkg,02:44.909,33
ST-4,PK-CAY,21,-M,HILLY FORWARD,Hal Sutherland,OTR - Snowflakes,318w @3.60wkg,02:45.143,31
ST-4,PK-CAY,22,-M,HILLY FORWARD,Rob Imrie,LWATT - Phoenix,357w @3.60wkg,02:45.190,31
ST-4,PK-CAY,23,-M,HILLY FORWARD,Tom Lawton,OTR - Octopi,312w @3.60wkg,02:45.206,31
ST-4,PK-CAY,24,-M,HILLY FORWARD,Andrew Smith,EVOLUTION - Le Tour,301w @3.70wkg,02:46.085,31
ST-4,PK-CAY,25,-M,HILLY FORWARD,Nathan Melvin,ABR - ABR Bloobo webdesign,290w @3.60wkg,02:46.960,31
ST-4,PK-CAY,26,-M,HILLY FORWARD,Mário Andrade,TugaZ - Pico,296w @3.50wkg,02:49.548,31
ST-4,PK-CAY,27,-M,HILLY FORWARD,Duncan Farley,CRYO-GEN - Lancelot,288w @3.50wkg,02:50.668,31
ST-4,PK-CAY,28,-M,HILLY FORWARD,Pascal Gilbert,LWATT - E-mmortels,263w @3.60wkg,02:50.996,31
ST-4,PK-CAY,29,-M,HILLY FORWARD,Blake Chalson,BPCC - BPCC - LETOUR,271w @3.50wkg,02:51.607,31
ST-4,PK-CAY,30,-M,HILLY FORWARD,Tobias Beck,FRR - Spectre,292w @3.40wkg,02:54.789,31
ST-4,PK-CAY,31,-M,HILLY FORWARD,Darren Ellis,CRYO-GEN - Lancelot,285w @3.50wkg,02:54.923,29
ST-4,PK-CAY,32,-M,HILLY FORWARD,Jason Vaughan,BAKPDL - BP1,272w @3.50wkg,02:54.998,29
ST-4,PK-CAY,33,-M,HILLY FORWARD,Thomas Finger,WATTFAB - WATTFAB - LETOUR,248w @3.50wkg,02:55.258,29
ST-4,PK-CAY,34,-M,HILLY FORWARD,Jean Roy,LWATT - E-mmortels,289w @3.50wkg,02:55.343,29
ST-4,PK-CAY,35,-M,HILLY FORWARD,John Smith,OTR - Octopi,304w @3.40wkg,02:55.625,29
ST-4,PK-CAY,36,-M,HILLY FORWARD,Jeff Edwards,TFC - TFC Harriers,292w @3.30wkg,02:57.981,29
ST-4,PK-CAY,37,-M,HILLY FORWARD,Herry Irpanni,ZIRT - ZIRT Duo,231w @3.40wkg,02:58.582,29
ST-4,PK-CAY,38,-M,HILLY FORWARD,Jo Teddy,ZIRT - ZIRT Duo,217w @3.30wkg,02:59.185,29
ST-4,PK-CAY,39,-M,HILLY FORWARD,Tam McNeish,ZSCOT - ZSCOT - LETOUR,265w @3.30wkg,02:59.923,29
ST-4,PK-CAY,40,-M,HILLY FORWARD,Dave Corbin,LWATT - E-mmortels,286w @3.30wkg,03:00.462,29
