X1,X2,X3,X4,X5,X6,X7,X8
GC,GC-HAB,-M,Kevin jones [ BON],WELLW - WELLW - LETOUR,6,294w @3.30wkg,00:41:54.878
GC,GC-HAB,-M,Brendan Parker,Race3R - ACDC,6,268w @3.30wkg,00:42:00.338
GC,GC-HAB,-M,Erik Schulz,FRR - Spectre,6,262w @3.50wkg,00:42:02.302
GC,GC-HAB,-F,Alycia Staats,REVO - REVO,6,231w @3.60wkg,00:42:05.821
GC,GC-HAB,-M,Chris Gambs,WELLW - WELLW - LETOUR,6,262w @3.10wkg,00:42:09.630
GC,GC-HAB,-M,Christian Lemyre,LWATT - Phoenix,6,260w @3.40wkg,00:42:16.901
GC,GC-HAB,-M,Mick Woods,TFC - TFC Harriers,6,275w @3.10wkg,00:42:20.580
GC,GC-HAB,-F,Marie Jaegers,WATTFAB - WATTFAB - LETOUR,6,201w @3.30wkg,00:42:24.295
GC,GC-HAB,-M,Benedikt Reiffer,DIRT - DIRT - LETOUR,6,286w @3.00wkg,00:42:27.181
GC,GC-HAB,-M,Roy Imahara,BPCC - BPCC - LETOUR,6,228w @3.20wkg,00:42:30.206
GC,GC-HAB,-M,Derek Cobb,LVLESPORT - LEVEL Men,6,241w @3.40wkg,00:42:33.193
GC,GC-HAB,-M,Langgo Farid,ZIRT - ZIRT Duo,6,242w @3.30wkg,00:43:00.483
GC,GC-HAB,-M,Lucky S,ZIRT - ZIRT Uno,6,225w @3.00wkg,00:43:02.234
GC,GC-HAB,-F,Oriane Bouchon,OPT - Velo Optimum,6,218w @3.80wkg,00:43:13.241
GC,GC-HAB,-M,Shane Lee,USMES - Tour,6,273w @3.20wkg,00:43:13.898
GC,GC-HAB,-M,RIJAN Emmanuel,HEX - HEX - LETOUR,6,266w @3.40wkg,00:43:14.582
GC,GC-HAB,-M,Mike Jubb,ATWT - ATWT - LETOUR,6,264w @3.10wkg,00:43:40.387
GC,GC-HAB,-M,Matthew Day,ABR - ABR Bloobo webdesign,6,240w @3.20wkg,00:43:43.946
GC,GC-HAB,-M,Tom Elliott,ZSUNR - ZSUNR - LETOUR,6,274w @3.20wkg,00:43:44.202
GC,GC-HAB,-M,Daniel BjÃ¶rkman,SZ - SZ LOKE,6,242w @2.90wkg,00:43:45.761
GC,GC-HAB,-M,Alex James,CRYO-GEN - Lancelot,6,287w @2.90wkg,00:43:49.017
GC,GC-HAB,-M,Ricardo Capelo,TugaZ - Pico,6,237w @3.10wkg,00:44:04.556
GC,GC-HAB,-M,Tommy,DIRT - DIRT - LETOUR,6,244w @3.00wkg,00:44:22.048
GC,GC-HAB,-M,Nate Wick,LVLESPORT - LEVEL Men,6,238w @3.20wkg,00:44:29.716
GC,GC-HAB,-M,Nathan Joyce,ABR - ABR Bloobo webdesign,6,295w @3.10wkg,00:44:31.146
GC,GC-HAB,-M,Gary Birch,EVOLUTION - Le Tour,6,280w @3.10wkg,00:44:52.594
GC,GC-HAB,-M,Ralf Damrat,ABR - ABR Bloobo webdesign,6,225w @3.20wkg,00:45:19.143
GC,GC-HAB,-M,Marc Böhret,WATTFAB - WATTFAB - LETOUR,6,204w @3.00wkg,00:45:33.584
GC,GC-HAB,-M,Ed England,eSRT - eSRT - LETOUR,6,221w @3.10wkg,00:45:59.824
GC,GC-HAB,-M,Dean Hardie,TFC - TFC Harriers,6,218w @3.00wkg,00:46:53.450
GC,GC-HAB,-M,Michael Powell,TFC - TFC Harriers,6,228w @2.30wkg,00:49:51.940
GC,GC-HAB,-M,Stijn Bollen,FRR - Spectre,6,182w @2.40wkg,00:54:12.713
GC,GC-HAB,-M,John O´Callaghan,ABR - ABR Bloobo webdesign,7,266w @3.20wkg,02:04:30.200
GC,GC-HAB,-M,Schneemann,TALENTF - TALENTF - LETOUR,7,302w @3.20wkg,02:04:39.619
GC,GC-HAB,-M,Fabian H.,ABR - ABR Bloobo webdesign,7,304w @3.20wkg,02:05:12.543
GC,GC-HAB,-M,Andy Erickson (RC),CRCAF - CRCAF - LETOUR,7,286w @3.50wkg,02:05:33.270
GC,GC-HAB,-M,Morten Monsrud-Nielsen,CRCAF - CRCAF - LETOUR,7,286w @3.30wkg,02:05:36.765
GC,GC-HAB,-M,Ralph Matecki,FRR - Spectre,7,264w @3.30wkg,02:06:03.490
GC,GC-HAB,-M,Sam Mack,BPCC - BPCC - LETOUR,7,242w @3.10wkg,02:06:30.170
GC,GC-HAB,-M,Jesper Johansson,SZ - SZ LOKE,7,259w @3.40wkg,02:06:50.235
GC,GC-HAB,-M,Dirk Seifried,ALPENTVC - AVC-Hippos,7,260w @3.00wkg,02:06:50.405
GC,GC-HAB,-F,Emilie Marsolais,OPT - Velo Optimum,7,205w @3.60wkg,02:07:40.956
GC,GC-HAB,-M,Bob Jongeneel,TFC - TFC Harriers,7,317w @3.00wkg,02:07:58.660
GC,GC-HAB,-M,Mike Box,BURRITO - BURRITO - LETOUR,7,267w @3.10wkg,02:08:06.685
GC,GC-HAB,-M,Christopher Booth,EVOLUTION - Le Tour,7,268w @3.20wkg,02:08:19.801
GC,GC-HAB,-M,Frank Schweinheim,FRR - Spectre,7,255w @3.40wkg,02:08:26.983
GC,GC-HAB,-F,Anna Rogers,REVO - REVO,7,217w @3.30wkg,02:08:38.091
GC,GC-HAB,-M,Ricky Klingvall,eSRT - eSRT - LETOUR,7,244w @3.30wkg,02:08:58.866
GC,GC-HAB,-M,Hugo Angelina,TBW - Watopia Tour,7,236w @3.20wkg,02:09:14.095
GC,GC-HAB,-M,Julio Jimenez,ABR - ABR Bloobo webdesign,7,272w @2.90wkg,02:09:24.991
GC,GC-HAB,-M,Erik Schulz,FRR - Spectre,7,252w @3.30wkg,02:09:35.131
GC,GC-HAB,-M,Thomas Hebestreit,TALENTF - TALENTF - LETOUR,7,254w @3.20wkg,02:10:00.215
GC,GC-HAB,-F,Sarah Olimb,ABR - ABR Bloobo webdesign,7,203w @3.50wkg,02:10:04.110
GC,GC-HAB,-M,Jeffrey Janssen,OTR - Snowflakes,7,257w @3.10wkg,02:10:13.964
GC,GC-HAB,-M,Thomas Christiansen,FRR - Spectre,7,258w @3.10wkg,02:10:16.089
GC,GC-HAB,-M,Fabio Santos,TugaZ - Pico,7,286w @3.00wkg,02:10:29.846
GC,GC-HAB,-M,Zafar Siddiqui,TFC - TFC Harriers,7,235w @2.90wkg,02:10:36.081
GC,GC-HAB,-M,Colin Cunningham,BPCC - BPCC - LETOUR,7,230w @3.20wkg,02:10:37.606
GC,GC-HAB,-M,Dominic LarrivÃ©e,LWATT - E-mmortels,7,237w @3.00wkg,02:10:52.257
GC,GC-HAB,-F,Alycia Staats,REVO - REVO,7,218w @3.30wkg,02:11:24.888
GC,GC-HAB,-F,Mim Taylor-Carter,LVLESPORT - LEVEL Women,7,196w @3.30wkg,02:11:31.454
GC,GC-HAB,-F,Valerie Pa,ABR - ABR Bloobo webdesign,7,175w @3.40wkg,02:11:36.747
GC,GC-HAB,-M,James Hilton,LVLESPORT - LEVEL Men,7,267w @3.20wkg,02:11:44.883
GC,GC-HAB,-M,Graeme Crane,ZSCOT - ZSCOT - LETOUR,7,291w @2.80wkg,02:11:47.981
GC,GC-HAB,-M,Henning | A-Team,FRR - Spectre,7,246w @3.00wkg,02:11:48.832
GC,GC-HAB,-M,Lars Schrödel,ALPENTVC - AVC-Hippos,7,271w @2.80wkg,02:11:59.255
GC,GC-HAB,-M,Nathan Joyce,ABR - ABR Bloobo webdesign,7,296w @3.10wkg,02:12:03.619
GC,GC-HAB,-M,Jose Teixeira,TugaZ - Pico,7,237w @3.00wkg,02:12:10.978
GC,GC-HAB,-M,Akihiro Shinki,PCH - PCH - LETOUR,7,227w @3.20wkg,02:12:33.187
GC,GC-HAB,-M,Benedikt Reiffer,DIRT - DIRT - LETOUR,7,257w @2.70wkg,02:13:20.996
GC,GC-HAB,-M,Dan Poynton,DIRT - DIRT - LETOUR,7,251w @2.80wkg,02:13:30.047
GC,GC-HAB,-M,Luis Rosado,TugaZ - Pico,7,229w @3.10wkg,02:13:33.550
GC,GC-HAB,-M,Christian Christoph,SWM - SWM - LETOUR,7,292w @3.60wkg,02:13:41.596
GC,GC-HAB,-M,Irwan Budiman,ZIRT - ZIRT Uno,7,193w @3.20wkg,02:14:05.916
GC,GC-HAB,-M,Kevin jones [ BON],WELLW - WELLW - LETOUR,7,265w @2.90wkg,02:14:11.122
GC,GC-HAB,-M,Torsten Boeswetter,KIRCHMAIR - KIRCHMAIR - LETOUR,7,218w @3.10wkg,02:14:31.813
GC,GC-HAB,-M,Albert Chan,OTR - Octopi,7,262w @3.00wkg,02:14:39.991
GC,GC-HAB,-M,Richard Vale,Race3R - ACDC,7,249w @2.90wkg,02:14:51.136
GC,GC-HAB,-M,Mark Feeney,COALITION - Le Tour,7,233w @2.80wkg,02:14:52.254
GC,GC-HAB,-M,Martin Poettgen,KIRCHMAIR - KIRCHMAIR - LETOUR,7,233w @3.00wkg,02:14:56.396
GC,GC-HAB,-M,Paul Peppard,CRYO-GEN - Lancelot,7,256w @2.70wkg,02:15:03.502
GC,GC-HAB,-M,Dany Foster,LWATT - E-mmortels,7,234w @2.90wkg,02:15:59.438
GC,GC-HAB,-F,Zeina Loutfi,REVO - REVO,7,200w @3.10wkg,02:16:09.621
GC,GC-HAB,-M,Andy Winterbottom,WELLW - WELLW - LETOUR,7,221w @3.20wkg,02:16:21.485
GC,GC-HAB,-M,Mathieu Fournier G,LWATT - E-mmortels,7,245w @3.10wkg,02:16:26.913
GC,GC-HAB,-M,Dean Hardie,TFC - TFC Harriers,7,227w @3.20wkg,02:16:41.161
GC,GC-HAB,-M,Martin Grieger,ALPENTVC - AVC-Hippos,7,265w @2.90wkg,02:16:46.058
GC,GC-HAB,-M,Nick O'Connell,LVLESPORT - LEVEL Men,7,237w @2.90wkg,02:16:55.608
GC,GC-HAB,-M,Robert Maas,ABR - ABR Bloobo webdesign,7,257w @3.30wkg,02:17:03.346
GC,GC-HAB,-M,Peter Sjostrom,ABR - ABR Bloobo webdesign,7,206w @3.30wkg,02:17:15.129
GC,GC-HAB,-M,Henrik Tullborg,SZ - SZ LOKE,7,273w @3.20wkg,02:17:59.036
GC,GC-HAB,-M,Gregor Simpson,ZSCOT - ZSCOT - LETOUR,7,264w @2.90wkg,02:18:19.169
GC,GC-HAB,-M,Greg CARLITO,FFZ - FFZ Spartiate,7,199w @3.30wkg,02:18:34.507
GC,GC-HAB,-M,Nate Wick,LVLESPORT - LEVEL Men,7,219w @2.90wkg,02:18:53.634
GC,GC-HAB,-M,david bird,WLECOL - WLECOL - LETOUR,7,200w @2.90wkg,02:19:25.983
GC,GC-HAB,-M,Rene Benz,WATTFAB - WATTFAB - LETOUR,7,325w @3.00wkg,02:19:40.511
GC,GC-HAB,-M,Dean hunt,ABR - ABR Bloobo webdesign,7,248w @2.80wkg,02:19:58.216
GC,GC-HAB,-M,Alexandre Branco,TugaZ - Pico,7,227w @2.90wkg,02:20:06.012
GC,GC-HAB,-M,Chris Hoiberg,TBR - JumboVisma,7,227w @2.70wkg,02:20:40.835
GC,GC-HAB,-F,Alison Kerr,ZSCOT - ZSCOT - LETOUR,7,181w @3.10wkg,02:21:30.301
GC,GC-HAB,-F,Pia Vakkilainen-Liegl,KIRCHMAIR - KIRCHMAIR - LETOUR,7,207w @3.30wkg,02:21:31.369
GC,GC-HAB,-M,Brian Glancy,FRR - Spectre,7,237w @3.00wkg,02:21:35.701
GC,GC-HAB,-M,Randy Hermann,BPCC - BPCC - LETOUR,7,248w @3.00wkg,02:21:52.002
GC,GC-HAB,-M,Stijn Bollen,FRR - Spectre,7,204w @2.70wkg,02:22:17.578
GC,GC-HAB,-M,Domenico Spano,VEGAN - VEGAN - LETOUR,7,208w @3.00wkg,02:22:45.788
GC,GC-HAB,-M,John fickling,WLECOL - WLECOL - LETOUR,7,200w @2.90wkg,02:22:45.983
GC,GC-HAB,-M,Gary Birch,EVOLUTION - Le Tour,7,254w @3.00wkg,02:22:51.092
GC,GC-HAB,-M,Jonathan Flavin,USMES - Tour,7,214w @3.00wkg,02:24:25.549
GC,GC-HAB,-M,Ryan Manongdo,OTR - Octopi,7,191w @2.60wkg,02:24:30.552
GC,GC-HAB,-M,Ed England,eSRT - eSRT - LETOUR,7,220w @3.00wkg,02:24:54.858
GC,GC-HAB,-F,Marie Jaegers,WATTFAB - WATTFAB - LETOUR,7,180w @2.90wkg,02:25:28.410
GC,GC-HAB,-M,g isenbarg,USMES - Tour,7,238w @2.80wkg,02:26:28.123
GC,GC-HAB,-M,RIJAN Emmanuel,HEX - HEX - LETOUR,7,236w @2.90wkg,02:26:46.594
GC,GC-HAB,-M,Brendan Parker,Race3R - ACDC,7,226w @2.70wkg,02:26:56.526
GC,GC-HAB,-F,Stephanie Lavigueur,OPT - Velo Optimum,7,180w @2.80wkg,02:28:15.543
GC,GC-HAB,-M,Lucky S,ZIRT - ZIRT Uno,7,198w @2.50wkg,02:29:22.170
GC,GC-HAB,-M,arif rizki zesfi [ZIRT],ZIRT - ZIRT Duo,7,209w @2.80wkg,02:30:16.145
GC,GC-HAB,-M,Mick Woods,TFC - TFC Harriers,7,245w @2.60wkg,02:30:26.132
GC,GC-HAB,-M,Derek Cobb,LVLESPORT - LEVEL Men,7,211w @2.90wkg,02:31:09.912
GC,GC-HAB,-M,Tommy,DIRT - DIRT - LETOUR,7,220w @2.70wkg,02:32:23.798
GC,GC-HAB,-M,Tom Elliott,ZSUNR - ZSUNR - LETOUR,7,233w @2.70wkg,02:32:32.237
GC,GC-HAB,-M,Christian Lemyre,LWATT - Phoenix,7,222w @2.80wkg,02:33:00.469
GC,GC-HAB,-M,Mathieu Alarie,OPT - Velo Optimum,7,184w @2.80wkg,02:34:39.160
GC,GC-HAB,-M,Alex James,CRYO-GEN - Lancelot,7,228w @2.50wkg,02:35:26.408
GC,GC-HAB,-M,Ronnie Reynolds,FRR - Spectre,7,173w @2.50wkg,02:36:36.594
GC,GC-HAB,-M,Shane Lee,USMES - Tour,7,224w @2.40wkg,02:38:49.754
GC,GC-HAB,-M,Ralf Damrat,ABR - ABR Bloobo webdesign,7,181w @2.50wkg,02:43:24.350
GC,GC-HAB,-M,Roy Imahara,BPCC - BPCC - LETOUR,7,182w @2.50wkg,02:44:19.343
GC,GC-HAB,-M,guy junior beauvais,OPT - Velo Optimum,8,288w @3.90wkg,01:03:35.981
GC,GC-HAB,-M,Fabian H.,ABR - ABR Bloobo webdesign,8,326w @3.70wkg,01:04:32.239
GC,GC-HAB,-M,John O´Callaghan,ABR - ABR Bloobo webdesign,8,286w @3.80wkg,01:05:09.789
GC,GC-HAB,-M,Weber Mark,SWM - SWM - LETOUR,8,317w @3.70wkg,01:05:12.031
GC,GC-HAB,-M,Andy Erickson (RC),CRCAF - CRCAF - LETOUR,8,297w @4.00wkg,01:05:14.870
GC,GC-HAB,-M,Ralph Matecki,FRR - Spectre,8,283w @3.80wkg,01:05:15.979
GC,GC-HAB,-M,Robert Maas,ABR - ABR Bloobo webdesign,8,288w @3.80wkg,01:05:50.370
GC,GC-HAB,-F,Emilie Marsolais,OPT - Velo Optimum,8,212w @3.90wkg,01:05:59.819
GC,GC-HAB,-M,Jesper Johansson,SZ - SZ LOKE,8,264w @3.70wkg,01:06:11.339
GC,GC-HAB,-M,Irwan Budiman,ZIRT - ZIRT Uno,8,214w @3.90wkg,01:06:15.800
GC,GC-HAB,-M,Frank Schweinheim,FRR - Spectre,8,268w @3.70wkg,01:06:57.798
GC,GC-HAB,-F,Anne Krollmann,FRR - Spectre,8,206w @3.90wkg,01:06:58.522
GC,GC-HAB,-F,Valerie Pa,ABR - ABR Bloobo webdesign,8,192w @3.90wkg,01:07:23.091
GC,GC-HAB,-F,Sarah Olimb,ABR - ABR Bloobo webdesign,8,213w @3.80wkg,01:07:34.519
GC,GC-HAB,-M,Thomas Hebestreit,TALENTF - TALENTF - LETOUR,8,276w @3.70wkg,01:07:35.153
GC,GC-HAB,-M,Hugo Angelina,TBW - Watopia Tour,8,253w @3.60wkg,01:07:40.955
GC,GC-HAB,-M,Martin Poettgen,KIRCHMAIR - KIRCHMAIR - LETOUR,8,259w @3.60wkg,01:07:45.870
GC,GC-HAB,-M,Guilherme Pereira,TugaZ - Pico,8,277w @3.60wkg,01:07:46.346
GC,GC-HAB,-M,Torsten Boeswetter,KIRCHMAIR - KIRCHMAIR - LETOUR,8,244w @3.60wkg,01:07:57.672
GC,GC-HAB,-M,Akihiro Shinki,PCH - PCH - LETOUR,8,237w @3.70wkg,01:08:03.925
GC,GC-HAB,-M,Joaquim Viegas,TugaZ - Pico,8,243w @3.60wkg,01:08:04.412
GC,GC-HAB,-M,Erik Schulz,FRR - Spectre,8,268w @3.60wkg,01:08:13.026
GC,GC-HAB,-M,Christopher Booth,EVOLUTION - Le Tour,8,283w @3.60wkg,01:08:15.878
GC,GC-HAB,-M,Christian Christoph,SWM - SWM - LETOUR,8,287w @3.60wkg,01:08:19.099
GC,GC-HAB,-M,Guillaume Letourneau,LWATT - Phoenix,8,263w @3.50wkg,01:08:49.641
GC,GC-HAB,-M,Sam Mack,BPCC - BPCC - LETOUR,8,256w @3.60wkg,01:08:54.074
GC,GC-HAB,-M,Nathan Joyce,ABR - ABR Bloobo webdesign,8,314w @3.50wkg,01:09:01.451
GC,GC-HAB,-M,Oli Stahl,RCP - RC Pfeil Rebellunas 1,8,309w @3.40wkg,01:09:12.894
GC,GC-HAB,-M,Albert Chan,OTR - Octopi,8,290w @3.50wkg,01:09:18.861
GC,GC-HAB,-M,Morten Monsrud-Nielsen,CRCAF - CRCAF - LETOUR,8,281w @3.50wkg,01:09:23.842
GC,GC-HAB,-M,Ricky Klingvall,eSRT - eSRT - LETOUR,8,257w @3.60wkg,01:09:41.393
GC,GC-HAB,-M,Schneemann,TALENTF - TALENTF - LETOUR,8,301w @3.40wkg,01:09:46.721
GC,GC-HAB,-M,Domenico Spano,VEGAN - VEGAN - LETOUR,8,231w @3.50wkg,01:09:59.293
GC,GC-HAB,-F,Alycia Staats,REVO - REVO,8,219w @3.60wkg,01:10:02.223
GC,GC-HAB,-M,Ronnie Reynolds,FRR - Spectre,8,231w @3.60wkg,01:10:08.541
GC,GC-HAB,-F,Pia Vakkilainen-Liegl,KIRCHMAIR - KIRCHMAIR - LETOUR,8,221w @3.60wkg,01:10:08.744
GC,GC-HAB,-F,Anna Rogers,REVO - REVO,8,221w @3.50wkg,01:10:15.587
GC,GC-HAB,-F,Mim Taylor-Carter,LVLESPORT - LEVEL Women,8,203w @3.70wkg,01:10:17.828
GC,GC-HAB,-M,Luis Rosado,TugaZ - Pico,8,238w @3.50wkg,01:10:33.666
GC,GC-HAB,-M,Langgo Farid,ZIRT - ZIRT Duo,8,244w @3.40wkg,01:10:36.771
GC,GC-HAB,-M,Brian Glancy,FRR - Spectre,8,255w @3.40wkg,01:10:37.243
GC,GC-HAB,-M,Mike Box,BURRITO - BURRITO - LETOUR,8,271w @3.40wkg,01:10:41.741
GC,GC-HAB,-M,Martin Grieger,ALPENTVC - AVC-Hippos,8,283w @3.40wkg,01:10:53.617
GC,GC-HAB,-F,Nora,WATTFAB - WATTFAB - LETOUR,8,197w @3.60wkg,01:11:09.696
GC,GC-HAB,-F,Alison Kerr,ZSCOT - ZSCOT - LETOUR,8,196w @3.60wkg,01:11:10.070
GC,GC-HAB,-M,Graeme Crane,ZSCOT - ZSCOT - LETOUR,8,319w @3.30wkg,01:11:18.646
GC,GC-HAB,-M,Andy Winterbottom,WELLW - WELLW - LETOUR,8,235w @3.50wkg,01:11:19.066
GC,GC-HAB,-M,Eibert van't Hof,AMANI - AMANI - LETOUR,8,214w @3.40wkg,01:11:22.032
GC,GC-HAB,-F,Zeina Loutfi,REVO - REVO,8,204w @3.50wkg,01:11:31.344
GC,GC-HAB,-M,Dirk Seifried,ALPENTVC - AVC-Hippos,8,266w @3.40wkg,01:11:42.458
GC,GC-HAB,-M,Jonathan Flavin,USMES - Tour,8,228w @3.30wkg,01:11:43.065
GC,GC-HAB,-M,Richard Webster,DRAFTDINO - Dinos,8,240w @3.40wkg,01:11:52.047
GC,GC-HAB,-M,Kevin jones [ BON],WELLW - WELLW - LETOUR,8,273w @3.40wkg,01:11:57.922
GC,GC-HAB,-M,Henrik Tullborg,SZ - SZ LOKE,8,265w @3.20wkg,01:12:39.280
GC,GC-HAB,-M,Thomas Christiansen,FRR - Spectre,8,253w @3.30wkg,01:12:41.118
GC,GC-HAB,-M,Colin Cunningham,BPCC - BPCC - LETOUR,8,233w @3.30wkg,01:12:48.281
GC,GC-HAB,-M,Paul Peppard,CRYO-GEN - Lancelot,8,277w @3.20wkg,01:12:52.205
GC,GC-HAB,-M,Chris Hoiberg,TBR - JumboVisma,8,252w @3.20wkg,01:12:55.498
GC,GC-HAB,-M,Alexandre Branco,TugaZ - Pico,8,242w @3.20wkg,01:12:56.911
GC,GC-HAB,-M,david bird,WLECOL - WLECOL - LETOUR,8,219w @3.40wkg,01:12:57.547
GC,GC-HAB,-M,Nate Wick,LVLESPORT - LEVEL Men,8,232w @3.20wkg,01:13:02.128
GC,GC-HAB,-M,Dan Poynton,DIRT - DIRT - LETOUR,8,253w @3.20wkg,01:13:13.418
GC,GC-HAB,-M,Jose Teixeira,TugaZ - Pico,8,250w @3.30wkg,01:13:27.854
GC,GC-HAB,-F,Stephanie Lavigueur,OPT - Velo Optimum,8,205w @3.40wkg,01:13:35.301
GC,GC-HAB,-M,Fabio Santos,TugaZ - Pico,8,284w @3.20wkg,01:13:48.499
GC,GC-HAB,-M,Chris Gambs,WELLW - WELLW - LETOUR,8,261w @3.20wkg,01:13:50.486
GC,GC-HAB,-M,Gustaf Lindqvist,SZ - SZ LOKE,8,251w @3.20wkg,01:14:28.398
GC,GC-HAB,-M,Nick O'Connell,LVLESPORT - LEVEL Men,8,246w @3.10wkg,01:14:33.513
GC,GC-HAB,-M,Gregor Simpson,ZSCOT - ZSCOT - LETOUR,8,266w @3.10wkg,01:14:49.732
GC,GC-HAB,-M,Edu Harms,WLECOL - WLECOL - LETOUR,8,237w @3.20wkg,01:14:58.725
GC,GC-HAB,-M,Stephen Burrell,ATWT - ATWT - LETOUR,8,229w @3.20wkg,01:14:58.958
GC,GC-HAB,-M,Sébastien Filion,LWATT - E-mmortels,8,246w @3.10wkg,01:15:22.046
GC,GC-HAB,-F,Marie Jaegers,WATTFAB - WATTFAB - LETOUR,8,197w @3.30wkg,01:15:24.056
GC,GC-HAB,-M,Dominic LarrivÃ©e,LWATT - E-mmortels,8,226w @3.10wkg,01:15:35.625
GC,GC-HAB,-M,Lars Schrödel,ALPENTVC - AVC-Hippos,8,270w @3.10wkg,01:15:42.773
GC,GC-HAB,-M,Shane Lee,USMES - Tour,8,246w @3.20wkg,01:15:42.869
GC,GC-HAB,-M,Julio Jimenez,ABR - ABR Bloobo webdesign,8,257w @3.10wkg,01:15:45.911
GC,GC-HAB,-M,Dean hunt,ABR - ABR Bloobo webdesign,8,253w @3.00wkg,01:15:58.876
GC,GC-HAB,-M,Ralf Damrat,ABR - ABR Bloobo webdesign,8,220w @3.20wkg,01:16:08.479
GC,GC-HAB,-M,g isenbarg,USMES - Tour,8,257w @3.10wkg,01:16:09.465
GC,GC-HAB,-M,Christian Lemyre,LWATT - Phoenix,8,245w @3.20wkg,01:16:12.614
GC,GC-HAB,-M,Benedikt Reiffer,DIRT - DIRT - LETOUR,8,259w @3.00wkg,01:16:57.639
GC,GC-HAB,-M,Dany Foster,LWATT - E-mmortels,8,232w @3.10wkg,01:17:35.081
GC,GC-HAB,-M,Matthew Day,ABR - ABR Bloobo webdesign,8,226w @3.00wkg,01:18:08.148
GC,GC-HAB,-M,Bruno Carneiro,TugaZ - Pico,8,238w @3.10wkg,01:18:26.345
GC,GC-HAB,-M,Derek Cobb,LVLESPORT - LEVEL Men,8,212w @3.00wkg,01:19:34.220
GC,GC-HAB,-M,Bob Jongeneel,TFC - TFC Harriers,8,274w @2.80wkg,01:19:52.354
GC,GC-HAB,-M,Peter Sjostrom,ABR - ABR Bloobo webdesign,8,185w @3.00wkg,01:20:49.572
GC,GC-HAB,-M,Jeff Schurz,TFC - TFC Harriers,8,239w @2.80wkg,01:21:12.294
GC,GC-HAB,-M,arif rizki zesfi [ZIRT],ZIRT - ZIRT Duo,8,200w @2.80wkg,01:21:52.197
GC,GC-HAB,-M,Tom Elliott,ZSUNR - ZSUNR - LETOUR,8,234w @2.80wkg,01:22:26.788
GC,GC-HAB,-M,Tommy,DIRT - DIRT - LETOUR,8,221w @2.70wkg,01:23:17.980
GC,GC-HAB,-M,Ed England,eSRT - eSRT - LETOUR,8,210w @2.90wkg,01:23:28.943
GC,GC-HAB,-M,Roy Imahara,BPCC - BPCC - LETOUR,8,191w @2.70wkg,01:24:13.940
GC,GC-HAB,-M,Mick Woods,TFC - TFC Harriers,8,217w @2.70wkg,01:24:16.953
GC,GC-HAB,-M,Richard Vale,Race3R - ACDC,8,215w @2.60wkg,01:25:15.184
GC,GC-HAB,-M,Lucky S,ZIRT - ZIRT Uno,8,187w @2.60wkg,01:30:03.086
GC,GC-HAB,-M,Stijn Bollen,FRR - Spectre,8,182w @2.50wkg,01:30:31.972
GC,GC-HAB,-M,Andreas Kasperek,ALPENTVC - AVC-Hippos,8,214w @2.30wkg,01:34:41.553
GC,GC-BON,-F,Bronwyn MacGregor,REVO - REVO,1,309w @4.90wkg,00:05:32.243
GC,GC-BON,-M,Jens Lueckhof,ALPENTVC - AVC-Hippos,1,428w @4.10wkg,00:05:37.055
GC,GC-BON,-M,Andy Jones,SISU - SISU - LETOUR,1,399w @4.30wkg,00:05:37.432
GC,GC-BON,-M,Frank Doyle,VEGAN - VEGAN - LETOUR,1,430w @4.10wkg,00:05:37.764
GC,GC-BON,-M,Jeroen Rijk,RELENTLESS - Taipan,1,398w @4.40wkg,00:05:38.320
GC,GC-BON,-M,Joe Bradshaw,AMANI - AMANI - LETOUR,1,416w @4.30wkg,00:05:38.478
GC,GC-BON,-M,Haydn Jones,Race3R - ACDC,1,352w @4.20wkg,00:05:39.799
GC,GC-BON,-M,Anders Kvale,HERD - HERD - LETOUR,1,409w @3.90wkg,00:05:39.993
GC,GC-BON,-M,Rob Keunen,Race3R - ACDC,1,371w @4.30wkg,00:05:40.179
GC,GC-BON,-M,Dave Ronan,EVOLUTION - Le Tour,1,377w @4.40wkg,00:05:40.410
GC,GC-BON,-M,Juergen Becker,WATTFAB - WATTFAB - LETOUR,1,444w @4.00wkg,00:05:41.110
GC,GC-BON,-M,Dave Hall,TBW - Watopia Tour,1,371w @4.20wkg,00:05:41.173
GC,GC-BON,-M,Guillaume Borduas,OPT - Velo Optimum,1,389w @4.20wkg,00:05:41.211
GC,GC-BON,-M,Jens Bittner,ABR - ABR Bloobo webdesign,1,377w @4.30wkg,00:05:42.791
GC,GC-BON,-M,Gary Cordery,COALITION - Le Tour,1,396w @3.80wkg,00:05:42.961
GC,GC-BON,-M,Stein Arvid,DRAFTDINO - Dinos,1,383w @4.10wkg,00:05:42.975
GC,GC-BON,-F,Louise Everitt,RAVE - RAVE - LETOUR,1,303w @4.30wkg,00:05:43.122
GC,GC-BON,-M,Ian Greaves,OTR - Crazy8s,1,343w @4.20wkg,00:05:44.216
GC,GC-BON,-M,Douglas Munro,ZSCOT - ZSCOT - LETOUR,1,337w @4.10wkg,00:05:44.232
GC,GC-BON,-F,Aliseeyah,DRAFTDINO - Dinos,1,279w @4.30wkg,00:05:44.846
GC,GC-BON,-F,Rachel Rodger,ZSCOT - ZSCOT - LETOUR,1,334w @4.30wkg,00:05:45.429
GC,GC-BON,-M,Andrew Mudge,EVOLUTION - Le Tour,1,383w @3.90wkg,00:05:46.309
