X1,X2,X3,X4,X5,X6,X7,X8,X9
ST-2,7,ABR - ABR Bloobo webdesign,Jason Garratt,BON,29-29-78-0,136,,
ST-2,7,ABR - ABR Bloobo webdesign,Dean hunt,HAB,7-54-62-0,123,,
ST-2,7,ABR - ABR Bloobo webdesign,Mark Sole,CAY,19-47-56-0,122,,
ST-2,7,ABR - ABR Bloobo webdesign,Richard Watson,CAP,10-42-64-0,116,,
ST-2,7,ABR - ABR Bloobo webdesign,Levente Incze,BON,10-64-35-0,109,,
ST-2,7,ABR - ABR Bloobo webdesign,Nico Damrat,GHT,6-52-40-0,98,,
ST-2,7,ABR - ABR Bloobo webdesign,Bernd Mayer,HAB,10-29-54-0,93,,
ST-2,7,ABR - ABR Bloobo webdesign,JJ,GHT,13-13-45-0,71,,
ST-2,7,ABR - ABR Bloobo webdesign,Ralf Damrat,HAB,6-13-35-0,54,,
ST-2,8,FRR - Spectre,Gunter Haacke,JLP,41-87-98-0,226,1370,42
ST-2,8,FRR - Spectre,Lenny Koppert,JLP,40-93-84-0,217,,
ST-2,8,FRR - Spectre,Ralph Matecki,HAB,50-64-100-0,214,,
ST-2,8,FRR - Spectre,Kris Poole,CRP,41-56-86-0,183,,
ST-2,8,FRR - Spectre,Brian Walburn,JLP,36-66-80-0,182,,
ST-2,8,FRR - Spectre,Allan Poulsen,PEP,33-66-78-0,177,,
ST-2,8,FRR - Spectre,Frank Schweinheim,HAB,31-52-88-0,171,,
ST-2,8,FRR - Spectre,Jessica Kaiser,PEP,31-64-75-0,170,,
ST-2,8,FRR - Spectre,Diogo Calçada,CAP,33-58-78-0,169,,
ST-2,8,FRR - Spectre,Chris Harnish,GHT,29-44-95-0,168,,
ST-2,8,FRR - Spectre,Gustav Lindqvist,CAP,16-64-82-0,162,,
ST-2,8,FRR - Spectre,Henning | A-Team,HAB,29-51-80-0,160,,
ST-2,8,FRR - Spectre,Brian Glancy,HAB,13-64-80-0,157,,
ST-2,8,FRR - Spectre,Maria Wiklund,BON,31-60-66-0,157,,
ST-2,8,FRR - Spectre,Michel Pinto machado,CAP,33-41-76-0,150,,
ST-2,8,FRR - Spectre,Petar Dashev [CAP],CAP,22-38-88-0,148,,
ST-2,8,FRR - Spectre,Jon Telfer,GHT,25-44-78-0,147,,
ST-2,8,FRR - Spectre,Mathias Kemnitz,CAP,25-23-97-0,145,,
ST-2,8,FRR - Spectre,CLAMOTE,CAP,31-38-75-0,144,,
ST-2,8,FRR - Spectre,Colin Staats,CRP,33-38-72-0,143,,
ST-2,8,FRR - Spectre,Jacket,GHT,31-51-60-0,142,,
ST-2,8,FRR - Spectre,Eric Detrick,GHT,33-35-70-0,138,,
ST-2,8,FRR - Spectre,Sammy Knockaert,CAP,33-29-76-0,138,,
ST-2,8,FRR - Spectre,Unknow Fellow,CAP,25-44-68-0,137,,
ST-2,8,FRR - Spectre,Flávia lopes,BON,33-50-54-0,137,,
ST-2,8,FRR - Spectre,VO2max Coaching [CRP],CRP,31-35-68-0,134,,
ST-2,8,FRR - Spectre,lee messenger,BON,22-48-64-0,134,,
ST-2,8,FRR - Spectre,Martin Coffey,GHT,10-41-75-0,126,,
ST-2,8,FRR - Spectre,Kalle Kadens,CAP,31-17-75-0,123,,
ST-2,8,FRR - Spectre,Tobias Beck,CAY,19-47-54-0,120,,
ST-2,8,FRR - Spectre,Mattias Forslin,GHT,22-23-72-0,117,,
ST-2,8,FRR - Spectre,Alfred Platzer,GHT,22-26-66-0,114,,
ST-2,8,FRR - Spectre,Philipp Foerster,CAY,19-41-50-0,110,,
ST-2,8,FRR - Spectre,Erik Schulz,HAB,22-29-58-0,109,,
ST-2,8,FRR - Spectre,Beretio Thebe,HAB,19-26-62-0,107,,
ST-2,8,FRR - Spectre,H. Çelebi,CAP,22-23-60-0,105,,
ST-2,8,FRR - Spectre,Thomas Christiansen,HAB,22-22-60-0,104,,
ST-2,8,FRR - Spectre,Duende Santana,GHT,22-13-66-0,101,,
ST-2,8,FRR - Spectre,Mark,BON,7-56-30-0,93,,
ST-2,8,FRR - Spectre,Stephan Hussmann,GHT,13-23-54-0,90,,
ST-2,8,FRR - Spectre,Ronnie Reynolds,HAB,16-23-50-0,89,,
ST-2,8,FRR - Spectre,Fernando Cortes,GHT,10-14-62-0,86,,
ST-2,8,FRR - Spectre,Thomas Wagner,CAP,10-13-62-0,85,,
ST-2,8,FRR - Spectre,Reggie,GHT,6-22-54-0,82,,
ST-2,8,FRR - Spectre,Niels Cornelisse,BON,10-20-40-0,70,,
ST-2,8,FRR - Spectre,Toby Farrow,BON,13-23-30-0,66,,
ST-2,8,FRR - Spectre,Rusty Davis,CAP,7-14-45-0,66,,
ST-2,8,FRR - Spectre,Stephan,BON,13-17-30-0,60,,
ST-2,9,COALITION - Le Tour,Philippa Paxman,BON,50-91-96-0,237,1363,41
ST-2,9,COALITION - Le Tour,Jan van Doeselaar,HAB,38-74-98-0,210,,
ST-2,9,COALITION - Le Tour,Sharon Almanza,JLP,46-66-94-0,206,,
ST-2,9,COALITION - Le Tour,David Kowalski,CRP,40-60-86-0,186,,
ST-2,9,COALITION - Le Tour,Jill Theodossi,CAY,31-72-82-0,185,,
ST-2,9,COALITION - Le Tour,Dan Pannell,CRP,29-64-78-0,171,,
ST-2,9,COALITION - Le Tour,Mark Talbot,CAP,22-60-86-0,168,,
ST-2,9,COALITION - Le Tour,Tom Marley,CAY,35-58-66-0,159,,
ST-2,9,COALITION - Le Tour,Mandy Heijblok,BON,31-75-50-0,156,,
ST-2,9,COALITION - Le Tour,Ryan M Fiege,CRP,31-61-64-0,156,,
ST-2,9,COALITION - Le Tour,Gary Cordery,BON,25-47-80-0,152,,
ST-2,9,COALITION - Le Tour,Barbi Brochu,BON,29-58-62-0,149,,
ST-2,9,COALITION - Le Tour,Richard Ersted,BON,22-62-64-0,148,,
ST-2,9,COALITION - Le Tour,Michiel Balcaen,CRP,25-47-75-0,147,,
ST-2,9,COALITION - Le Tour,Adrian van Landbertsrode,BON,25-52-66-0,143,,
ST-2,9,COALITION - Le Tour,Samantha Haacke,BON,31-60-45-0,136,,
ST-2,9,COALITION - Le Tour,Matthew Ladd,GHT,31-14-86-0,131,,
ST-2,9,COALITION - Le Tour,Mark Feeney,HAB,13-58-54-0,125,,
ST-2,9,COALITION - Le Tour,Luke Marshall,CAP,10-41-62-0,113,,
ST-2,9,COALITION - Le Tour,Jin Yamamoto,CRP,16-32-64-0,112,,
ST-2,9,COALITION - Le Tour,Neil Atherton,GHT,7-60-35-0,102,,
ST-2,9,COALITION - Le Tour,James Balloch,BON,7-58-30-0,95,,
ST-2,9,COALITION - Le Tour,Brice Gary,BON,7-23-30-0,60,,
ST-2,10,WLBB - WLBB - LETOUR,Andreas Kress,CAY,46-90-88-0,224,1362,40
ST-2,10,WLBB - WLBB - LETOUR,Pia Wertheimer,CAY,50-83-88-0,221,,
ST-2,10,WLBB - WLBB - LETOUR,Andreas Fischer,CAY,38-81-86-0,205,,
ST-2,10,WLBB - WLBB - LETOUR,Andreas Kunath,PEP,33-66-88-0,187,,
ST-2,10,WLBB - WLBB - LETOUR,Patrick Wichert,BON,31-67-84-0,182,,
ST-2,10,WLBB - WLBB - LETOUR,Enno Enno,JLP,31-66-84-0,181,,
ST-2,10,WLBB - WLBB - LETOUR,Gerhard Leeb,CAY,29-58-75-0,162,,
ST-2,10,WLBB - WLBB - LETOUR,Oliver Goßmann,CAY,22-51-54-0,127,,
ST-2,10,WLBB - WLBB - LETOUR,Florian KÃ¶rber,GHT,7-17-56-0,80,,
ST-2,10,WLBB - WLBB - LETOUR,Markus Goetz,HAB,6-20-50-0,76,,
ST-2,11,TALENTF - TALENTF - LETOUR,Schneemann,HAB,36-68-97-0,201,1329,38
ST-2,11,TALENTF - TALENTF - LETOUR,Raffa,PEP,38-71-88-0,197,,
ST-2,11,TALENTF - TALENTF - LETOUR,Magnus Boucsein,GHT,40-66-91-0,197,,
ST-2,11,TALENTF - TALENTF - LETOUR,Philipp Pene,CRP,29-83-76-0,188,,
ST-2,11,TALENTF - TALENTF - LETOUR,Alex Lemp,CAP,25-64-94-0,183,,
ST-2,11,TALENTF - TALENTF - LETOUR,Christian Grupp,CAP,35-67-80-0,182,,
ST-2,11,TALENTF - TALENTF - LETOUR,Thomas Hebestreit,HAB,40-48-93-0,181,,
ST-2,11,TALENTF - TALENTF - LETOUR,Alex Nairz,CRP,25-62-76-0,163,,
ST-2,11,TALENTF - TALENTF - LETOUR,Matthias Seismann,CRP,33-44-84-0,161,,
ST-2,11,TALENTF - TALENTF - LETOUR,a.lex,CAP,19-48-86-0,153,,
ST-2,11,TALENTF - TALENTF - LETOUR,Jan Lammers,CAP,22-41-88-0,151,,
ST-2,11,TALENTF - TALENTF - LETOUR,Bastian von Hayn,CAP,22-23-90-0,135,,
ST-2,11,TALENTF - TALENTF - LETOUR,Florian Meyer,HAB,13-38-70-0,121,,
ST-2,11,TALENTF - TALENTF - LETOUR,Frank Scherr,HAB,7-12-35-0,54,,
ST-2,12,ZSCOT - ZSCOT - LETOUR,Alison Kerr,HAB,40-84-88-0,212,1325,38
ST-2,12,ZSCOT - ZSCOT - LETOUR,Clare Taylor,JLP,39-89-82-0,210,,
ST-2,12,ZSCOT - ZSCOT - LETOUR,Rachel Rodger,BON,40-79-76-0,195,,
ST-2,12,ZSCOT - ZSCOT - LETOUR,Shonagh McAlpine,PEP,38-64-82-0,184,,
ST-2,12,ZSCOT - ZSCOT - LETOUR,Andy Craig,JLP,33-66-82-0,181,,
ST-2,12,ZSCOT - ZSCOT - LETOUR,Maya Hidajat,PEP,33-64-84-0,181,,
ST-2,12,ZSCOT - ZSCOT - LETOUR,Barry McGuigan,CAY,29-53-80-0,162,,
ST-2,12,ZSCOT - ZSCOT - LETOUR,Douglas Munro,BON,22-60-78-0,160,,
ST-2,12,ZSCOT - ZSCOT - LETOUR,James Hayes,CAY,22-66-66-0,154,,
ST-2,12,ZSCOT - ZSCOT - LETOUR,Gregor Simpson,HAB,22-26-75-0,123,,
ST-2,12,ZSCOT - ZSCOT - LETOUR,Graeme Crane,HAB,16-38-68-0,122,,
ST-2,12,ZSCOT - ZSCOT - LETOUR,Tam McNeish,CAY,22-47-50-0,119,,
ST-2,12,ZSCOT - ZSCOT - LETOUR,Peter Bradbury,CRP,16-32-62-0,110,,
ST-2,12,ZSCOT - ZSCOT - LETOUR,Robert Taylor,GHT,25-25-58-0,108,,
ST-2,12,ZSCOT - ZSCOT - LETOUR,Charlie Marshall,BON,25-23-50-0,98,,
ST-2,13,TBW - Watopia Tour,Roswitha Hense-Simenko,CAY,46-68-88-0,202,1316,38
ST-2,13,TBW - Watopia Tour,Dave Hall,BON,46-66-88-0,200,,
ST-2,13,TBW - Watopia Tour,Luis Ma Olivares,GHT,41-53-97-0,191,,
ST-2,13,TBW - Watopia Tour,Janine Parlevliet,PEP,36-75-76-0,187,,
ST-2,13,TBW - Watopia Tour,David Barnett,PEP,31-82-72-0,185,,
ST-2,13,TBW - Watopia Tour,Gina van Rossum,BON,33-76-72-0,181,,
ST-2,13,TBW - Watopia Tour,Michelle Spicer,JLP,31-64-75-0,170,,
ST-2,13,TBW - Watopia Tour,Adi Hense,BON,29-56-68-0,153,,
ST-2,13,TBW - Watopia Tour,Anna Cico,BON,25-68-40-0,133,,
ST-2,13,TBW - Watopia Tour,Mark Arnold,BON,19-41-62-0,122,,
ST-2,13,TBW - Watopia Tour,T.yso TBW (HAB ),HAB,25-26-66-0,117,,
ST-2,13,TBW - Watopia Tour,Hugo Angelina,HAB,25-25-66-0,116,,
ST-2,13,TBW - Watopia Tour,Josh Harris,CAP,19-38-50-0,107,,
ST-2,13,TBW - Watopia Tour,Fiona Blackwell,BON,25-50-30-0,105,,
ST-2,13,TBW - Watopia Tour,Ema Falez,BON,25-54-25-0,104,,
ST-2,14,KIRCHMAIR - KIRCHMAIR - LETOUR,Stefan Kirchmair,CAP,31-79-100-0,210,1310,38
ST-2,14,KIRCHMAIR - KIRCHMAIR - LETOUR,Nico Peller,CAP,41-81-82-0,204,,
ST-2,14,KIRCHMAIR - KIRCHMAIR - LETOUR,Claudia Kreupl,CAY,43-64-88-0,195,,
ST-2,14,KIRCHMAIR - KIRCHMAIR - LETOUR,Christian Seyr,CRP,29-67-82-0,178,,
ST-2,14,KIRCHMAIR - KIRCHMAIR - LETOUR,Pia Vakkilainen-Liegl,HAB,39-69-68-0,176,,
ST-2,14,KIRCHMAIR - KIRCHMAIR - LETOUR,Thomas Sachse,CAY,33-58-84-0,175,,
ST-2,14,KIRCHMAIR - KIRCHMAIR - LETOUR,Danny Fritzsche,BON,19-69-84-0,172,,
ST-2,14,KIRCHMAIR - KIRCHMAIR - LETOUR,Ben Soja,CAP,19-64-84-0,167,,
ST-2,14,KIRCHMAIR - KIRCHMAIR - LETOUR,Juergen Pirker,CAY,22-54-68-0,144,,
ST-2,14,KIRCHMAIR - KIRCHMAIR - LETOUR,Torsten Boeswetter,HAB,31-23-75-0,129,,
ST-2,14,KIRCHMAIR - KIRCHMAIR - LETOUR,Florian Halstenbach,GHT,19-57-50-0,126,,
ST-2,14,KIRCHMAIR - KIRCHMAIR - LETOUR,Kirstein Janine,BON,25-64-35-0,124,,
ST-2,14,KIRCHMAIR - KIRCHMAIR - LETOUR,Andy Styger,CRP,22-32-62-0,116,,
ST-2,14,KIRCHMAIR - KIRCHMAIR - LETOUR,Juergen Weinacht,BON,7-46-35-0,88,,
ST-2,14,KIRCHMAIR - KIRCHMAIR - LETOUR,Frank Göppinger,BON,19-26-40-0,85,,
ST-2,15,CRYO-GEN - Lancelot,Nikki Croft,JLP,41-96-88-0,225,1305,38
ST-2,15,CRYO-GEN - Lancelot,Joanne gladding,CAY,41-60-92-0,193,,
ST-2,15,CRYO-GEN - Lancelot,Ernst F Retief,JLP,40-66-86-0,192,,
ST-2,15,CRYO-GEN - Lancelot,Tom Monta,GHT,33-83-68-0,184,,
ST-2,15,CRYO-GEN - Lancelot,Heidi Earp,PEP,31-68-84-0,183,,
ST-2,15,CRYO-GEN - Lancelot,Duncan Farley,CAY,25-62-78-0,165,,
ST-2,15,CRYO-GEN - Lancelot,Matt Armitage,CAY,22-83-58-0,163,,
ST-2,15,CRYO-GEN - Lancelot,Darren Ellis,CAY,31-44-68-0,143,,
ST-2,15,CRYO-GEN - Lancelot,Paul Peppard,HAB,19-42-72-0,133,,
ST-2,15,CRYO-GEN - Lancelot,Gary Haydon,GHT,16-38-70-0,124,,
ST-2,15,CRYO-GEN - Lancelot,Anthony Nicholson,BON,13-65-35-0,113,,
ST-2,15,CRYO-GEN - Lancelot,Alex James,HAB,6-39-35-0,80,,
ST-2,15,CRYO-GEN - Lancelot,Jeffery Arnier,BON,16-23-40-0,79,,
ST-2,15,CRYO-GEN - Lancelot,David Andrews,HAB,7-26-40-0,73,,
ST-2,16,LWATT - Phoenix,Catherine Deveault,JLP,35-71-97-0,203,1293,36
ST-2,16,LWATT - Phoenix,Richard D’Amour,PEP,33-80-75-0,188,,
ST-2,16,LWATT - Phoenix,Myriam Tjorbajes,CAY,29-76-78-0,183,,
ST-2,16,LWATT - Phoenix,Pierre Cypihot,JLP,33-74-75-0,182,,
ST-2,16,LWATT - Phoenix,Maxime LÃ©tourneau,BON,33-62-86-0,181,,
ST-2,16,LWATT - Phoenix,Glenn Houston,CAY,33-62-84-0,179,,
ST-2,16,LWATT - Phoenix,Mel Gagnon,JLP,31-70-76-0,177,,
ST-2,16,LWATT - Phoenix,Jean-Francois Langlais,BON,33-81-62-0,176,,
ST-2,16,LWATT - Phoenix,Nathalie Gagnon,BON,33-60-75-0,168,,
ST-2,16,LWATT - Phoenix,JS Prenovost,BON,33-69-60-0,162,,
ST-2,16,LWATT - Phoenix,Justin Bolduc,CAY,31-54-70-0,155,,
ST-2,16,LWATT - Phoenix,Rob Imrie,CAY,22-62-56-0,140,,
ST-2,16,LWATT - Phoenix,Louis-Pierre Dupuis,BON,10-36-45-0,91,,
ST-2,16,LWATT - Phoenix,Eric Brisebois,BON,13-20-35-0,68,,
ST-2,16,LWATT - Phoenix,Christian Lemyre,HAB,6-17-40-0,63,,
ST-2,17,RELENTLESS - Taipan,Joseph Shields,CRP,38-58-100-0,196,1286,36
ST-2,17,RELENTLESS - Taipan,Paul Buckland,CRP,31-67-92-0,190,,
ST-2,17,RELENTLESS - Taipan,Jason Bridges,CRP,37-54-98-0,189,,
ST-2,17,RELENTLESS - Taipan,James Ranger,HAB,31-68-88-0,187,,
ST-2,17,RELENTLESS - Taipan,Jakob Wilson,CRP,46-44-88-0,178,,
ST-2,17,RELENTLESS - Taipan,Chris Benham,CRP,33-58-86-0,177,,
ST-2,17,RELENTLESS - Taipan,Rinus Verhelle,CAP,40-47-82-0,169,,
ST-2,17,RELENTLESS - Taipan,Jeroen Rijk,BON,16-51-95-0,162,,
ST-2,17,RELENTLESS - Taipan,Mark de Bruijn,CAP,25-45-92-0,162,,
ST-2,17,RELENTLESS - Taipan,Travis Gatesman,CAP,25-44-88-0,157,,
ST-2,17,RELENTLESS - Taipan,David L Gabb,CRP,19-50-88-0,157,,
ST-2,17,RELENTLESS - Taipan,Nathan Miller,CAP,25-32-98-0,155,,
ST-2,17,RELENTLESS - Taipan,Jason ONeill,CRP,22-56-70-0,148,,
ST-2,17,RELENTLESS - Taipan,Alden Basmajian,CRP,29-38-80-0,147,,
ST-2,17,RELENTLESS - Taipan,Joseph Anthony,GHT,31-35-78-0,144,,
ST-2,17,RELENTLESS - Taipan,Cory Dams,GHT,6-64-68-0,138,,
ST-2,17,RELENTLESS - Taipan,Kelsey smith,CAP,7-84-45-0,136,,
ST-2,17,RELENTLESS - Taipan,Adam Otstot,CAP,6-51-62-0,119,,
ST-2,17,RELENTLESS - Taipan,Matt Nelson,GHT,19-32-64-0,115,,
ST-2,17,RELENTLESS - Taipan,Philipp Diethelm,CAP,6-32-66-0,104,,
ST-2,17,RELENTLESS - Taipan,Simon Tuck,HAB,6-20-50-0,76,,
ST-2,17,RELENTLESS - Taipan,Francesco Roberto Bell,GHT,10-20-45-0,75,,
ST-2,18,WATTFAB - WATTFAB - LETOUR,Jenny Perle,HAB,50-89-94-0,233,1264,36
ST-2,18,WATTFAB - WATTFAB - LETOUR,Mats Roesgaard Sjödin,JLP,33-74-88-0,195,,
ST-2,18,WATTFAB - WATTFAB - LETOUR,Benjamin Axt,CRP,50-52-88-0,190,,
ST-2,18,WATTFAB - WATTFAB - LETOUR,Niels Harbs,GHT,37-64-70-0,171,,
ST-2,18,WATTFAB - WATTFAB - LETOUR,Jens Schumann,GHT,46-28-88-0,162,,
ST-2,18,WATTFAB - WATTFAB - LETOUR,Nadine Schaper,CAY,31-56-72-0,159,,
ST-2,18,WATTFAB - WATTFAB - LETOUR,Matthias Runge,CRP,29-55-70-0,154,,
ST-2,18,WATTFAB - WATTFAB - LETOUR,Sandro LSZ,CRP,19-47-84-0,150,,
ST-2,18,WATTFAB - WATTFAB - LETOUR,Stephan Schweiger,CRP,29-41-80-0,150,,
ST-2,18,WATTFAB - WATTFAB - LETOUR,Silke Optekamp,BON,29-58-60-0,147,,
ST-2,18,WATTFAB - WATTFAB - LETOUR,Juergen Becker,BON,29-41-75-0,145,,
ST-2,18,WATTFAB - WATTFAB - LETOUR,Nora,HAB,33-66-45-0,144,,
ST-2,18,WATTFAB - WATTFAB - LETOUR,Christoph Hindermann,CRP,22-44-76-0,142,,
ST-2,18,WATTFAB - WATTFAB - LETOUR,Marie Jaegers,HAB,33-66-40-0,139,,
ST-2,18,WATTFAB - WATTFAB - LETOUR,Vincent Kirste,GHT,19-47-72-0,138,,
ST-2,18,WATTFAB - WATTFAB - LETOUR,Christine Bertram,CAY,33-50-54-0,137,,
ST-2,18,WATTFAB - WATTFAB - LETOUR,Chris Rüter,GHT,31-38-58-0,127,,
ST-2,18,WATTFAB - WATTFAB - LETOUR,Felix,GHT,10-35-76-0,121,,
ST-2,18,WATTFAB - WATTFAB - LETOUR,Thomas Finger,CAY,31-38-50-0,119,,
ST-2,18,WATTFAB - WATTFAB - LETOUR,Rainer Faulstich,HAB,10-41-58-0,109,,
ST-2,18,WATTFAB - WATTFAB - LETOUR,Rene Benz,HAB,10-42-50-0,102,,
ST-2,18,WATTFAB - WATTFAB - LETOUR,Johannes,BON,13-29-50-0,92,,
ST-2,18,WATTFAB - WATTFAB - LETOUR,Mike Schuster,BON,19-35-35-0,89,,
ST-2,18,WATTFAB - WATTFAB - LETOUR,Marc Böhret,HAB,16-22-45-0,83,,
ST-2,18,WATTFAB - WATTFAB - LETOUR,Michael Frater,HAB,7-29-45-0,81,,
ST-2,18,WATTFAB - WATTFAB - LETOUR,Marcel Marbaise,BON,10-26-35-0,71,,
ST-2,18,WATTFAB - WATTFAB - LETOUR,Reinold Bürki,GHT,6-12-35-0,53,,
ST-2,19,RCP - RC Pfeil Rebellunas 1,Beate // FrlTri,PEP,46-68-96-0,210,1258,36
ST-2,19,RCP - RC Pfeil Rebellunas 1,Annika Claus,PEP,41-70-94-0,205,,
ST-2,19,RCP - RC Pfeil Rebellunas 1,Andre As [PEP][RCP],PEP,36-66-84-0,186,,
ST-2,19,RCP - RC Pfeil Rebellunas 1,Ellen Peleikis,JLP,38-66-82-0,186,,
ST-2,19,RCP - RC Pfeil Rebellunas 1,Karina Weise,PEP,31-72-80-0,183,,
ST-2,19,RCP - RC Pfeil Rebellunas 1,Katrin Junkers,JLP,33-70-76-0,179,,
ST-2,19,RCP - RC Pfeil Rebellunas 1,Oli Stahl,HAB,7-62-40-0,109,,
ST-2,19,RCP - RC Pfeil Rebellunas 1,Thomas Scholz,GHT,13-28-40-0,81,,
ST-2,20,Race3R - ACDC,Hayley Vale,JLP,50-75-100-0,225,1257,36
ST-2,20,Race3R - ACDC,Richard Vale,HAB,31-70-86-0,187,,
ST-2,20,Race3R - ACDC,Neil Turner,CRP,29-66-91-0,186,,
ST-2,20,Race3R - ACDC,Jacek Karluk,CAP,50-58-62-0,170,,
ST-2,20,Race3R - ACDC,David Bagdan,CRP,19-62-88-0,169,,
ST-2,20,Race3R - ACDC,Brendan Parker,HAB,31-51-78-0,160,,
ST-2,20,Race3R - ACDC,Eric Nevin,CRP,36-38-86-0,160,,
ST-2,20,Race3R - ACDC,Matjaz Zupanic,CRP,19-64-68-0,151,,
ST-2,20,Race3R - ACDC,Mary Dootson,CAY,25-60-58-0,143,,
ST-2,20,Race3R - ACDC,Steve Shipman,CAP,33-35-60-0,128,,
ST-2,20,Race3R - ACDC,Haydn Jones,BON,10-44-72-0,126,,
ST-2,20,Race3R - ACDC,Stuart Bulloch,GHT,31-40-40-0,111,,
ST-2,20,Race3R - ACDC,D Daffner,BON,25-54-25-0,104,,
ST-2,20,Race3R - ACDC,Alex Rockwell,CAP,16-38-50-0,104,,
ST-2,20,Race3R - ACDC,Dejan Presen,GHT,19-17-66-0,102,,
ST-2,20,Race3R - ACDC,Gasper Matelic,GHT,19-17-64-0,100,,
ST-2,20,Race3R - ACDC,Lionel Spooner,BON,22-23-50-0,95,,
ST-2,20,Race3R - ACDC,Steve Carson,GHT,16-12-45-0,73,,
ST-2,21,ALPENTVC - AVC-Hippos,Jens Lueckhof,BON,38-76-97-0,211,1255,33
ST-2,21,ALPENTVC - AVC-Hippos,Lars Junger,CAY,40-56-93-0,189,,
ST-2,21,ALPENTVC - AVC-Hippos,Nasrin Büttner,JLP,33-64-88-0,185,,
ST-2,21,ALPENTVC - AVC-Hippos,Dirk Ehrmantraut,CAY,43-51-82-0,176,,
ST-2,21,ALPENTVC - AVC-Hippos,Martin Grieger,HAB,19-62-84-0,165,,
ST-2,21,ALPENTVC - AVC-Hippos,Sabine Seifried,CAY,33-68-64-0,165,,
ST-2,21,ALPENTVC - AVC-Hippos,Oliver Kiefer,GHT,25-45-94-0,164,,
ST-2,21,ALPENTVC - AVC-Hippos,Andrea Grupp,CAY,31-58-75-0,164,,
ST-2,21,ALPENTVC - AVC-Hippos,Micha Willer,BON,25-56-75-0,156,,
ST-2,21,ALPENTVC - AVC-Hippos,Heike Moschel,CAY,29-64-60-0,153,,
ST-2,21,ALPENTVC - AVC-Hippos,Oliver Tobian,GHT,25-58-68-0,151,,
ST-2,21,ALPENTVC - AVC-Hippos,Ludwig Kettenberger,BON,16-62-70-0,148,,
ST-2,21,ALPENTVC - AVC-Hippos,Dirk Seifried,HAB,13-51-84-0,148,,
ST-2,21,ALPENTVC - AVC-Hippos,Wolfgang Reh,BON,31-41-70-0,142,,
ST-2,21,ALPENTVC - AVC-Hippos,Michael SchÃ¼bel,HAB,10-52-50-0,112,,
ST-2,22,TugaZ - Pico,Zorza,JLP,39-71-91-0,201,1253,33
ST-2,22,TugaZ - Pico,Jose Monteiro,CAY,37-56-90-0,183,,
ST-2,22,TugaZ - Pico,Jose Onofre,JLP,31-71-76-0,178,,
ST-2,22,TugaZ - Pico,Antonio Superweak,BON,36-60-82-0,178,,
ST-2,22,TugaZ - Pico,Luis Coelho,BON,43-41-91-0,175,,
ST-2,22,TugaZ - Pico,Mário Andrade,CAY,36-66-68-0,170,,
ST-2,22,TugaZ - Pico,Jose Teixeira,HAB,31-71-66-0,168,,
ST-2,22,TugaZ - Pico,Diogo Leite,CRP,19-68-78-0,165,,
ST-2,22,TugaZ - Pico,Alexandre Branco,HAB,31-56-78-0,165,,
ST-2,22,TugaZ - Pico,Elisabete Ribeiro,CAY,31-58-75-0,164,,
ST-2,22,TugaZ - Pico,Luis Rosado,HAB,33-44-86-0,163,,
ST-2,22,TugaZ - Pico,Rui Azevedo,GHT,29-43-86-0,158,,
ST-2,22,TugaZ - Pico,Pedro Nunes,GHT,13-66-76-0,155,,
ST-2,22,TugaZ - Pico,Luís Marques,BON,29-41-82-0,152,,
ST-2,22,TugaZ - Pico,Antonio Dias,GHT,33-29-88-0,150,,
ST-2,22,TugaZ - Pico,Joao Severino,BON,31-29-80-0,140,,
ST-2,22,TugaZ - Pico,Soraia Sousa,CAY,25-54-56-0,135,,
ST-2,22,TugaZ - Pico,Paulo Costa,CAY,29-44-56-0,129,,
ST-2,22,TugaZ - Pico,Fabio Santos,HAB,25-29-66-0,120,,
ST-2,22,TugaZ - Pico,Luís Castro,GHT,10-46-56-0,112,,
ST-2,22,TugaZ - Pico,Luis Barbosa,GHT,16-49-45-0,110,,
ST-2,22,TugaZ - Pico,José Mendes,BON,22-32-54-0,108,,
ST-2,22,TugaZ - Pico,Dario Prudencio,BON,25-20-50-0,95,,
ST-2,22,TugaZ - Pico,Bruno Carneiro,HAB,6-23-50-0,79,,
ST-2,22,TugaZ - Pico,Helder Silva,BON,13-26-35-0,74,,
ST-2,23,TBR - JumboVisma,Andrew Mead,JLP,46-69-95-0,210,1240,33
ST-2,23,TBR - JumboVisma,Kimberly Juul,BON,38-69-86-0,193,,
ST-2,23,TBR - JumboVisma,M.Tommis,CRP,22-79-90-0,191,,
ST-2,23,TBR - JumboVisma,Tim van rennes,CRP,33-56-94-0,183,,
ST-2,23,TBR - JumboVisma,Lucy Esdaile,BON,29-66-68-0,163,,
ST-2,23,TBR - JumboVisma,J ohn K,CAY,29-47-80-0,156,,
ST-2,23,TBR - JumboVisma,Chris Hoiberg,HAB,22-47-75-0,144,,
ST-2,23,TBR - JumboVisma,Tom Naabe,CRP,25-51-66-0,142,,
ST-2,23,TBR - JumboVisma,Elton Judd,CRP,19-56-62-0,137,,
ST-2,23,TBR - JumboVisma,Chris Pearce,CRP,19-41-68-0,128,,
ST-2,23,TBR - JumboVisma,Malte,BON,22-32-56-0,110,,
ST-2,23,TBR - JumboVisma,David Higgins,GHT,7-19-54-0,80,,
ST-2,24,LWATT - E-mmortels,JFPINEAULT,JLP,50-76-90-0,216,1240,33
