X1,X2,X3,X4,X5,X6,X7,X8,X9,X10
ST-7,SP-GHT,69,-M,REVERSE,Johan Löwenhamn,SZ - SZ LOKE,347w @4.50wkg,13.521,19
ST-7,SP-GHT,70,-M,REVERSE,Joe Woodson,DRAFTDINO - Dinos,520w @6.90wkg,13.564,19
ST-7,SP-GHT,71,-M,REVERSE,Andrew Maljaars,EVOLUTION - Le Tour,522w @6.50wkg,13.612,16
ST-7,SP-GHT,72,-M,REVERSE,Steve Cambria,CRCAF - CRCAF - LETOUR,394w @5.30wkg,13.618,16
ST-7,SP-GHT,73,-M,REVERSE,Chris H,HERD - HERD - LETOUR,282w @4.30wkg,13.656,16
ST-7,SP-GHT,74,-M,REVERSE,Chris Shelton,OTR - Snowflakes,298w @4.00wkg,13.93,16
ST-7,SP-GHT,75,-M,REVERSE,Eric Detrick,FRR - Spectre,411w @5.40wkg,13.966,16
ST-7,SP-GHT,76,-M,REVERSE,Chris Rüter,WATTFAB - WATTFAB - LETOUR,344w @4.10wkg,14.052,16
ST-7,SP-GHT,77,-M,REVERSE,Martin RanefjÃ¤rd,SZ - SZ LOKE,295w @3.50wkg,14.068,16
ST-7,SP-GHT,78,-M,REVERSE,Kevin Horsley,WLECOL - WLECOL - LETOUR,252w @3.50wkg,14.071,16
ST-7,SP-GHT,79,-M,REVERSE,Luís Castro,TugaZ - Pico,422w @6.20wkg,14.2,16
ST-7,SP-GHT,80,-M,REVERSE,Kieran Ronan,CRCAF - CRCAF - LETOUR,557w @5.80wkg,14.238,16
ST-7,SP-GHT,81,-M,REVERSE,Jonathan Grenier,5W4T - 5W4T,255w @3.60wkg,14.404,13
ST-7,SP-GHT,82,-M,REVERSE,JJ,ABR - ABR Bloobo webdesign,296w @4.60wkg,14.495,13
ST-7,SP-GHT,83,-M,REVERSE,Andy Stewart,RELENTLESS - Taipan,275w @3.60wkg,14.501,13
ST-7,SP-GHT,84,-M,REVERSE,Greg Welton,OTR - Snowflakes,360w @4.20wkg,14.781,13
ST-7,SP-GHT,85,-M,REVERSE,Matthew Ladd,COALITION - Le Tour,290w @3.40wkg,15.676,13
ST-7,SP-GHT,86,-M,REVERSE,Andrew Harry,ZIRT - ZIRT Uno,268w @3.80wkg,15.785,13
ST-7,SP-GHT,87,-M,REVERSE,Stuart Bulloch,Race3R - ACDC,227w @2.70wkg,15.931,13
ST-7,SP-GHT,88,-M,REVERSE,Josh Mahlandt,OTR - Octopi,188w @2.50wkg,16.063,13
ST-7,SP-GHT,89,-M,REVERSE,Kenneth Cools,COALITION - Le Tour,312w @4.40wkg,16.132,13
ST-7,SP-GHT,90,-M,REVERSE,Thomas Muraton,OPT - Velo Optimum,220w @3.10wkg,16.835,13
ST-7,SP-HAB,1,-M,REVERSE,Fabian H.,ABR - ABR Bloobo webdesign,774w @9.00wkg,10.568,50
ST-7,SP-HAB,2,-M,REVERSE,Shane Lee,USMES - Tour,757w @9.80wkg,11.046,46
ST-7,SP-HAB,3,-M,REVERSE,Julio Jimenez,ABR - ABR Bloobo webdesign,821w @10.10wkg,11.188,43
ST-7,SP-HAB,4,-M,REVERSE,Dirk Seifried,ALPENTVC - AVC-Hippos,523w @6.70wkg,11.398,41
ST-7,SP-HAB,5,-M,REVERSE,Ryan Manongdo,OTR - Octopi,659w @10.10wkg,11.447,40
ST-7,SP-HAB,6,-M,REVERSE,Rene Benz,WATTFAB - WATTFAB - LETOUR,1037w @11.00wkg,11.502,39
ST-7,SP-HAB,7,-M,REVERSE,Henning | A-Team,FRR - Spectre,779w @10.70wkg,11.503,38
ST-7,SP-HAB,8,-M,REVERSE,John O´Callaghan,ABR - ABR Bloobo webdesign,757w @10.10wkg,11.662,37
ST-7,SP-HAB,9,-M,REVERSE,Gregor Simpson,ZSCOT - ZSCOT - LETOUR,850w @10.10wkg,11.793,36
ST-7,SP-HAB,10,-M,REVERSE,Sam Mack,BPCC - BPCC - LETOUR,616w @8.70wkg,11.856,35
ST-7,SP-HAB,11,-M,REVERSE,Jesper Johansson,SZ - SZ LOKE,701w @10.00wkg,11.863,33
ST-7,SP-HAB,12,-M,REVERSE,Nick O'Connell,LVLESPORT - LEVEL Men,541w @7.00wkg,11.999,33
ST-7,SP-HAB,13,-M,REVERSE,Mick Woods,TFC - TFC Harriers,715w @9.10wkg,12.039,33
ST-7,SP-HAB,14,-M,REVERSE,Dan Poynton,DIRT - DIRT - LETOUR,774w @9.90wkg,12.098,33
ST-7,SP-HAB,15,-M,REVERSE,Mike Box,BURRITO - BURRITO - LETOUR,419w @5.20wkg,12.13,33
ST-7,SP-HAB,16,-M,REVERSE,david bird,WLECOL - WLECOL - LETOUR,512w @8.00wkg,12.183,33
ST-7,SP-HAB,17,-M,REVERSE,Dominic LarrivÃ©e,LWATT - E-mmortels,606w @8.50wkg,12.189,33
ST-7,SP-HAB,18,-M,REVERSE,Lucky S,ZIRT - ZIRT Uno,520w @7.40wkg,12.215,33
ST-7,SP-HAB,19,-M,REVERSE,Dany Foster,LWATT - E-mmortels,765w @10.30wkg,12.239,33
ST-7,SP-HAB,20,-M,REVERSE,James Hilton,LVLESPORT - LEVEL Men,765w @9.80wkg,12.331,33
ST-7,SP-HAB,21,-M,REVERSE,Christian Christoph,SWM - SWM - LETOUR,799w @10.20wkg,12.413,31
ST-7,SP-HAB,22,-M,REVERSE,Jeffrey Janssen,OTR - Snowflakes,630w @8.10wkg,12.428,31
ST-7,SP-HAB,23,-M,REVERSE,Fabio Santos,TugaZ - Pico,762w @8.70wkg,12.438,31
ST-7,SP-HAB,24,-M,REVERSE,Irwan Budiman,ZIRT - ZIRT Uno,449w @8.30wkg,12.533,31
ST-7,SP-HAB,25,-M,REVERSE,Martin Poettgen,KIRCHMAIR - KIRCHMAIR - LETOUR,450w @6.30wkg,12.554,31
ST-7,SP-HAB,26,-M,REVERSE,Andy Erickson (RC),CRCAF - CRCAF - LETOUR,518w @7.10wkg,12.613,31
ST-7,SP-HAB,27,-M,REVERSE,Thomas Christiansen,FRR - Spectre,548w @7.20wkg,12.651,31
ST-7,SP-HAB,28,-M,REVERSE,Henrik Tullborg,SZ - SZ LOKE,755w @9.40wkg,12.667,31
ST-7,SP-HAB,29,-M,REVERSE,Lars Schrödel,ALPENTVC - AVC-Hippos,720w @8.20wkg,12.694,31
ST-7,SP-HAB,30,-M,REVERSE,Kevin jones [ BON],WELLW - WELLW - LETOUR,802w @10.00wkg,12.74,31
ST-7,SP-HAB,31,-M,REVERSE,Hugo Angelina,TBW - Watopia Tour,409w @5.90wkg,12.755,29
ST-7,SP-HAB,32,-M,REVERSE,Martin Grieger,ALPENTVC - AVC-Hippos,748w @8.90wkg,12.779,29
ST-7,SP-HAB,33,-M,REVERSE,Albert Chan,OTR - Octopi,539w @6.60wkg,12.892,29
ST-7,SP-HAB,34,-M,REVERSE,Ricky Klingvall,eSRT - eSRT - LETOUR,422w @6.00wkg,12.897,29
ST-7,SP-HAB,35,-M,REVERSE,Dean hunt,ABR - ABR Bloobo webdesign,430w @5.20wkg,12.927,29
ST-7,SP-HAB,36,-M,REVERSE,Schneemann,TALENTF - TALENTF - LETOUR,547w @6.40wkg,12.964,29
ST-7,SP-HAB,37,-M,REVERSE,Frank Schweinheim,FRR - Spectre,326w @4.50wkg,12.976,29
ST-7,SP-HAB,38,-M,REVERSE,Thomas Hebestreit,TALENTF - TALENTF - LETOUR,586w @7.90wkg,12.989,29
ST-7,SP-HAB,39,-M,REVERSE,Benedikt Reiffer,DIRT - DIRT - LETOUR,545w @6.30wkg,13.079,29
ST-7,SP-HAB,40,-M,REVERSE,Alexandre Branco,TugaZ - Pico,423w @5.80wkg,13.136,29
ST-7,SP-HAB,41,-M,REVERSE,Akihiro Shinki,PCH - PCH - LETOUR,389w @6.10wkg,13.155,25
ST-7,SP-HAB,42,-M,REVERSE,Andy Winterbottom,WELLW - WELLW - LETOUR,394w @5.80wkg,13.215,25
ST-7,SP-HAB,43,-M,REVERSE,g isenbarg,USMES - Tour,306w @3.80wkg,13.284,25
ST-7,SP-HAB,44,-M,REVERSE,Jose Teixeira,TugaZ - Pico,486w @6.70wkg,13.337,25
ST-7,SP-HAB,45,-M,REVERSE,Erik Schulz,FRR - Spectre,378w @5.10wkg,13.341,25
ST-7,SP-HAB,46,-M,REVERSE,Zafar Siddiqui,TFC - TFC Harriers,325w @4.60wkg,13.349,25
ST-7,SP-HAB,47,-M,REVERSE,Mathieu Fournier G,LWATT - E-mmortels,447w @5.90wkg,13.373,25
ST-7,SP-HAB,48,-M,REVERSE,Christopher Booth,EVOLUTION - Le Tour,470w @6.00wkg,13.382,25
ST-7,SP-HAB,49,-M,REVERSE,Peter Sjostrom,ABR - ABR Bloobo webdesign,321w @5.40wkg,13.39,25
ST-7,SP-HAB,50,-M,REVERSE,Domenico Spano,VEGAN - VEGAN - LETOUR,414w @6.50wkg,13.443,25
ST-7,SP-HAB,51,-M,REVERSE,Jonathan Flavin,USMES - Tour,594w @8.80wkg,13.451,22
ST-7,SP-HAB,52,-M,REVERSE,Bob Jongeneel,TFC - TFC Harriers,635w @6.70wkg,13.46,22
ST-7,SP-HAB,53,-M,REVERSE,Nate Wick,LVLESPORT - LEVEL Men,514w @7.30wkg,13.463,22
ST-7,SP-HAB,54,-M,REVERSE,Luis Rosado,TugaZ - Pico,447w @6.60wkg,13.562,22
ST-7,SP-HAB,55,-M,REVERSE,Nathan Joyce,ABR - ABR Bloobo webdesign,501w @5.60wkg,13.602,22
ST-7,SP-HAB,56,-M,REVERSE,Graeme Crane,ZSCOT - ZSCOT - LETOUR,501w @5.20wkg,13.641,22
ST-7,SP-HAB,57,-M,REVERSE,Paul Peppard,CRYO-GEN - Lancelot,456w @5.30wkg,13.747,22
ST-7,SP-HAB,58,-M,REVERSE,Ralf Damrat,ABR - ABR Bloobo webdesign,404w @6.00wkg,13.757,22
ST-7,SP-HAB,59,-M,REVERSE,Colin Cunningham,BPCC - BPCC - LETOUR,355w @5.10wkg,13.808,22
ST-7,SP-HAB,60,-M,REVERSE,Mark Feeney,COALITION - Le Tour,282w @3.80wkg,13.847,22
ST-7,SP-HAB,61,-M,REVERSE,Chris Hoiberg,TBR - JumboVisma,457w @5.90wkg,13.847,19
ST-7,SP-HAB,62,-M,REVERSE,arif rizki zesfi [ZIRT],ZIRT - ZIRT Duo,556w @8.20wkg,13.942,19
ST-7,SP-HAB,63,-M,REVERSE,Torsten Boeswetter,KIRCHMAIR - KIRCHMAIR - LETOUR,320w @4.80wkg,13.991,19
ST-7,SP-HAB,64,-M,REVERSE,Richard Vale,Race3R - ACDC,238w @3.10wkg,14.072,19
ST-7,SP-HAB,65,-M,REVERSE,Stijn Bollen,FRR - Spectre,399w @5.50wkg,14.082,19
ST-7,SP-HAB,66,-M,REVERSE,Ronnie Reynolds,FRR - Spectre,575w @9.00wkg,14.136,19
ST-7,SP-HAB,67,-M,REVERSE,Brendan Parker,Race3R - ACDC,192w @2.40wkg,14.486,19
ST-7,SP-HAB,68,-M,REVERSE,Robert Maas,ABR - ABR Bloobo webdesign,302w @4.00wkg,14.581,19
ST-7,SP-HAB,69,-M,REVERSE,Dean Hardie,TFC - TFC Harriers,368w @5.40wkg,14.583,19
ST-7,SP-HAB,70,-M,REVERSE,Morten Monsrud-Nielsen,CRCAF - CRCAF - LETOUR,285w @3.60wkg,14.814,19
ST-7,SP-HAB,71,-M,REVERSE,Brian Glancy,FRR - Spectre,176w @2.60wkg,14.901,16
ST-7,SP-HAB,72,-M,REVERSE,Ralph Matecki,FRR - Spectre,206w @2.80wkg,14.997,16
ST-7,SP-HAB,73,-M,REVERSE,Randy Hermann,BPCC - BPCC - LETOUR,443w @5.50wkg,15.116,16
ST-7,SP-HAB,74,-M,REVERSE,Christian Lemyre,LWATT - Phoenix,307w @4.00wkg,15.68,16
ST-7,SP-HAB,75,-M,REVERSE,Gary Birch,EVOLUTION - Le Tour,240w @3.00wkg,15.959,16
ST-7,SP-HAB,76,-M,REVERSE,Derek Cobb,LVLESPORT - LEVEL Men,409w @5.80wkg,15.961,16
ST-7,SP-HAB,77,-M,REVERSE,Alex James,CRYO-GEN - Lancelot,340w @4.00wkg,16.003,16
ST-7,SP-HAB,78,-M,REVERSE,RIJAN Emmanuel,HEX - HEX - LETOUR,300w @3.80wkg,16.147,16
ST-7,SP-HAB,79,-M,REVERSE,Greg CARLITO,FFZ - FFZ Spartiate,224w @3.80wkg,16.366,16
ST-7,SP-HAB,80,-M,REVERSE,Ed England,eSRT - eSRT - LETOUR,225w @3.20wkg,16.417,16
ST-7,SP-HAB,81,-M,REVERSE,Mathieu Alarie,OPT - Velo Optimum,166w @2.60wkg,17.808,13
ST-7,SP-HAB,82,-M,REVERSE,Tommy,DIRT - DIRT - LETOUR,178w @2.30wkg,18.102,13
ST-7,SP-HAB,83,-M,REVERSE,Tom Elliott,ZSUNR - ZSUNR - LETOUR,228w @2.70wkg,18.341,13
ST-7,SP-HAB,84,-M,REVERSE,Roy Imahara,BPCC - BPCC - LETOUR,99w @1.50wkg,19.995,13
ST-7,SP-BON,1,-M,REVERSE,Matt Cromwell,TFC - TFC Harriers,805w @12.10wkg,10.959,50
ST-7,SP-BON,2,-M,REVERSE,Jon Block,SISU - SISU - LETOUR,769w @9.30wkg,11.314,46
ST-7,SP-BON,3,-M,REVERSE,Levente Incze,ABR - ABR Bloobo webdesign,860w @9.10wkg,11.361,43
ST-7,SP-BON,4,-M,REVERSE,Dave Ronan,EVOLUTION - Le Tour,659w @8.40wkg,11.434,41
ST-7,SP-BON,5,-M,REVERSE,Gary Gaffel,TT1 - TT1 - LETOUR,900w @11.30wkg,11.445,40
ST-7,SP-BON,6,-M,REVERSE,Jens Lueckhof,ALPENTVC - AVC-Hippos,692w @7.40wkg,11.459,39
ST-7,SP-BON,7,-M,REVERSE,Frank Doyle,VEGAN - VEGAN - LETOUR,943w @9.90wkg,11.553,38
ST-7,SP-BON,8,-M,REVERSE,Jonathan Banks,TFC - TFC Harriers,867w @8.40wkg,11.701,37
ST-7,SP-BON,9,-M,REVERSE,Berthold Wimmer,WLBB - WLBB - LETOUR,704w @8.90wkg,11.738,36
ST-7,SP-BON,10,-M,REVERSE,Eric Brisebois,LWATT - Phoenix,536w @6.60wkg,11.777,35
ST-7,SP-BON,11,-M,REVERSE,Luis Coelho,TugaZ - Pico,686w @9.10wkg,11.838,33
ST-7,SP-BON,12,-M,REVERSE,Adrian van Landbertsrode,COALITION - Le Tour,771w @9.50wkg,11.908,33
ST-7,SP-BON,13,-M,REVERSE,Keith Hardiman,VELOS - VELOSiraptors,347w @4.40wkg,12,33
ST-7,SP-BON,14,-M,REVERSE,Joao Severino,TugaZ - Pico,551w @7.10wkg,12.073,33
ST-7,SP-BON,15,-M,REVERSE,Jeffrey Budden,EVOLUTION - Le Tour,589w @7.60wkg,12.081,33
ST-7,SP-BON,16,-M,REVERSE,Juergen Becker,WATTFAB - WATTFAB - LETOUR,589w @5.90wkg,12.09,33
ST-7,SP-BON,17,-M,REVERSE,Huw Thomas,WELLW - WELLW - LETOUR,559w @7.20wkg,12.12,33
ST-7,SP-BON,18,-M,REVERSE,Jens Bittner,ABR - ABR Bloobo webdesign,715w @8.90wkg,12.211,33
ST-7,SP-BON,19,-M,REVERSE,Alex Balke,OTR - Snowflakes,796w @10.70wkg,12.305,33
ST-7,SP-BON,20,-M,REVERSE,James Balloch,COALITION - Le Tour,1049w @10.30wkg,12.32,33
ST-7,SP-BON,21,-M,REVERSE,John Atkinson,DRAFTDINO - Dinos,669w @7.90wkg,12.335,31
ST-7,SP-BON,22,-M,REVERSE,Guillaume Borduas,OPT - Velo Optimum,712w @8.50wkg,12.35,31
ST-7,SP-BON,23,-M,REVERSE,Mikael Myrsell,SZ - SZ LOKE,694w @8.80wkg,12.354,31
ST-7,SP-BON,24,-M,REVERSE,Jean-Francois Langlais,LWATT - Phoenix,808w @9.30wkg,12.412,31
ST-7,SP-BON,25,-M,REVERSE,Peter Mosbaek,RELENTLESS - Taipan,613w @7.70wkg,12.422,31
ST-7,SP-BON,26,-M,REVERSE,Dario Prudencio,TugaZ - Pico,397w @5.40wkg,12.499,31
ST-7,SP-BON,27,-M,REVERSE,Eric Lorenz,TFC - TFC Harriers,745w @7.60wkg,12.546,31
ST-7,SP-BON,28,-M,REVERSE,Mark Arnold,TBW - Watopia Tour,409w @4.50wkg,12.619,31
ST-7,SP-BON,29,-M,REVERSE,Johannes,WATTFAB - WATTFAB - LETOUR,408w @5.40wkg,12.838,31
ST-7,SP-BON,30,-M,REVERSE,Charlie Marshall,ZSCOT - ZSCOT - LETOUR,465w @5.30wkg,12.936,31
ST-7,SP-BON,31,-M,REVERSE,Anders Kvale,HERD - HERD - LETOUR,334w @3.50wkg,12.99,29
ST-7,SP-BON,32,-M,REVERSE,Louis-Pierre Dupuis,LWATT - Phoenix,511w @7.10wkg,13.055,29
ST-7,SP-BON,33,-M,REVERSE,José Mendes,TugaZ - Pico,608w @7.20wkg,13.105,29
ST-7,SP-BON,34,-M,REVERSE,Frank Zitzelsberger,KIRCHMAIR - KIRCHMAIR - LETOUR,729w @8.20wkg,13.21,29
ST-7,SP-BON,35,-M,REVERSE,Maxime LÃ©tourneau,LWATT - Phoenix,494w @6.00wkg,13.274,29
ST-7,SP-BON,36,-M,REVERSE,Gary Cordery,COALITION - Le Tour,373w @4.00wkg,13.398,29
ST-7,SP-BON,37,-M,REVERSE,Patrick Wichert,WLBB - WLBB - LETOUR,662w @7.80wkg,13.462,29
ST-7,SP-BON,38,-M,REVERSE,Helder Silva,TugaZ - Pico,292w @3.90wkg,13.548,29
ST-7,SP-BON,39,-M,REVERSE,Mark Visser,PCH - PCH - LETOUR,293w @3.40wkg,13.572,29
ST-7,SP-BON,40,-M,REVERSE,Richard Ersted,COALITION - Le Tour,334w @4.80wkg,13.582,29
ST-7,SP-BON,41,-M,REVERSE,Adi Hense,TBW - Watopia Tour,528w @6.90wkg,13.586,25
ST-7,SP-BON,42,-M,REVERSE,Andy Jones,SISU - SISU - LETOUR,398w @4.70wkg,13.594,25
ST-7,SP-BON,43,-M,REVERSE,Ludwig Kettenberger,ALPENTVC - AVC-Hippos,240w @3.20wkg,13.604,25
ST-7,SP-BON,44,-M,REVERSE,Larry Tait [BON],WELLW - WELLW - LETOUR,341w @4.40wkg,13.778,25
ST-7,SP-BON,45,-M,REVERSE,Ricardo Machado,TugaZ - Pico,579w @7.30wkg,13.801,25
ST-7,SP-BON,46,-M,REVERSE,Tovey Giezentanner,TFC - TFC Harriers,268w @2.70wkg,14.057,25
ST-7,SP-BON,47,-M,REVERSE,Malte,TBR - JumboVisma,248w @4.10wkg,14.067,25
ST-7,SP-BON,48,-M,REVERSE,Niels Cornelisse,FRR - Spectre,545w @6.80wkg,14.084,25
ST-7,SP-BON,49,-M,REVERSE,German Pizarro,OTR - Snowflakes,504w @5.40wkg,14.188,25
ST-7,SP-BON,50,-M,REVERSE,Mike Platt,BPCC - BPCC - LETOUR,441w @5.70wkg,14.196,25
ST-7,SP-BON,51,-M,REVERSE,Micky Konsta,PCH - PCH - LETOUR,282w @3.90wkg,14.213,22
ST-7,SP-BON,52,-M,REVERSE,Jeffery Arnier,CRYO-GEN - Lancelot,212w @3.10wkg,14.28,22
ST-7,SP-BON,53,-M,REVERSE,Simon Haaf,WLBB - WLBB - LETOUR,520w @6.70wkg,14.398,22
ST-7,SP-BON,54,-M,REVERSE,Wolfgang Reh,ALPENTVC - AVC-Hippos,542w @6.80wkg,14.443,22
ST-7,SP-BON,55,-M,REVERSE,Ian Greaves,OTR - Crazy8s,348w @4.60wkg,14.608,22
ST-7,SP-BON,56,-M,REVERSE,Haydn Jones,Race3R - ACDC,164w @2.10wkg,14.676,22
ST-7,SP-BON,57,-M,REVERSE,Douglas Munro,ZSCOT - ZSCOT - LETOUR,243w @3.30wkg,14.714,22
ST-7,SP-BON,58,-M,REVERSE,Brian Monaghan,TFC - TFC Harriers,191w @2.30wkg,14.999,22
ST-7,SP-BON,59,-M,REVERSE,Ron Gallo,OTR - Crazy8s,512w @6.00wkg,15.022,22
ST-7,SP-BON,60,-M,REVERSE,Henrik Hansen,WELLW - WELLW - LETOUR,173w @2.30wkg,15.375,22
ST-7,SP-BON,61,-M,REVERSE,Mike Natleborg,CRCAF - CRCAF - LETOUR,339w @3.80wkg,15.577,19
ST-7,SP-BON,62,-M,REVERSE,Peter Enserer,WLBB - WLBB - LETOUR,282w @4.10wkg,16.114,19
ST-7,SP-BON,63,-M,REVERSE,Pat M (BON],ATWT - ATWT - LETOUR,188w @3.10wkg,16.416,19
ST-7,SP-BON,64,-M,REVERSE,Stein Arvid,DRAFTDINO - Dinos,154w @1.80wkg,16.605,19
ST-7,SP-BON,65,-M,REVERSE,Paul Harrison,WELLW - WELLW - LETOUR,159w @2.20wkg,17.348,19
ST-7,SP-BON,66,-M,REVERSE,Luís Marques,TugaZ - Pico,201w @2.50wkg,17.465,19
ST-7,SP-BON,67,-M,REVERSE,Jeffrey Lakerveld,AMANI - AMANI - LETOUR,174w @2.40wkg,17.493,19
ST-7,SP-BON,68,-M,REVERSE,Garry Cooper,DRAFTDINO - Dinos,193w @2.10wkg,17.535,19
ST-7,SP-BON,69,-M,REVERSE,Philip Plummer,CCC - CCC - LETOUR,136w @1.90wkg,18.719,19
ST-7,SP-BON,70,-M,REVERSE,Jason Garratt,ABR - ABR Bloobo webdesign,162w @2.00wkg,18.994,19
ST-7,SP-CAY,1,-M,REVERSE,David Gagnon,OPT - Velo Optimum,607w @7.40wkg,11.907,50
ST-7,SP-CAY,2,-M,REVERSE,Matt Armitage,CRYO-GEN - Lancelot,745w @9.20wkg,12.006,46
ST-7,SP-CAY,3,-M,REVERSE,Jeff Edwards,TFC - TFC Harriers,616w @7.00wkg,12.079,43
ST-7,SP-CAY,4,-M,REVERSE,Andreas Fischer,WLBB - WLBB - LETOUR,409w @4.40wkg,12.108,41
ST-7,SP-CAY,5,-M,REVERSE,Matt Thomson,OTR - Crazy8s,593w @7.60wkg,12.315,40
ST-7,SP-CAY,6,-M,REVERSE,Laurence Dunford,SOCKS4W - Le Tour,617w @7.80wkg,12.573,39
ST-7,SP-CAY,7,-M,REVERSE,John Smalley,EVOLUTION - Le Tour,602w @6.50wkg,12.604,38
ST-7,SP-CAY,8,-M,REVERSE,Robert Ekberg,ZSUNR - ZSUNR - LETOUR,653w @8.20wkg,12.729,37
ST-7,SP-CAY,9,-M,REVERSE,Damon McKay,TFC - TFC Harriers,783w @8.20wkg,12.759,36
ST-7,SP-CAY,10,-M,REVERSE,Glenn Houston,LWATT - Phoenix,426w @4.50wkg,12.979,35
ST-7,SP-CAY,11,-M,REVERSE,Pascal Gilbert,LWATT - E-mmortels,508w @6.90wkg,13.059,33
ST-7,SP-CAY,12,-M,REVERSE,Blake Chalson,BPCC - BPCC - LETOUR,279w @3.60wkg,13.169,33
ST-7,SP-CAY,13,-M,REVERSE,Nicolas Foisy,OPT - Velo Optimum,356w @4.20wkg,13.194,33
ST-7,SP-CAY,14,-M,REVERSE,Jean Roy,LWATT - E-mmortels,381w @4.60wkg,13.294,33
ST-7,SP-CAY,15,-M,REVERSE,Tomek Koguc,PCH - PCH - LETOUR,429w @5.50wkg,13.573,33
ST-7,SP-CAY,16,-M,REVERSE,Neil Glezer-Jones,DRAFTDINO - Dinos,337w @3.50wkg,13.699,33
ST-7,SP-CAY,17,-M,REVERSE,Stefan Bosin,WLBB - WLBB - LETOUR,689w @8.80wkg,13.74,33
ST-7,SP-CAY,18,-M,REVERSE,Tom Marley,COALITION - Le Tour,317w @4.80wkg,13.887,33
ST-7,SP-CAY,19,-M,REVERSE,Louis Fournaise,LWATT - E-mmortels,444w @5.80wkg,14.383,33
ST-7,SP-CAY,20,-M,REVERSE,James Hayes,ZSCOT - ZSCOT - LETOUR,393w @4.30wkg,14.522,33
ST-7,SP-CAY,21,-M,REVERSE,Andrew Smith,EVOLUTION - Le Tour,227w @2.80wkg,14.575,31
ST-7,SP-CAY,22,-M,REVERSE,Mark Grasley,OTR - Snowflakes,247w @3.40wkg,15.146,31
ST-7,SP-CAY,23,-M,REVERSE,Jose Monteiro,TugaZ - Pico,304w @4.10wkg,15.267,31
ST-7,SP-CAY,24,-M,REVERSE,J ohn K,TBR - JumboVisma,342w @3.40wkg,15.305,31
ST-7,SP-CAY,25,-M,REVERSE,Dave Corbin,LWATT - E-mmortels,399w @4.60wkg,15.417,31
ST-7,SP-CAY,26,-M,REVERSE,Lars Junger,ALPENTVC - AVC-Hippos,260w @3.20wkg,15.51,31
ST-7,SP-CAY,27,-M,REVERSE,Tam McNeish,ZSCOT - ZSCOT - LETOUR,195w @2.40wkg,15.881,31
ST-7,SP-CAY,28,-M,REVERSE,Hengky Irawan,ZIRT - ZIRT Duo,208w @2.80wkg,16.184,31
ST-7,SP-CAY,29,-M,REVERSE,Mário Andrade,TugaZ - Pico,323w @3.80wkg,16.291,31
ST-7,SP-CAY,30,-M,REVERSE,Hal Sutherland,OTR - Snowflakes,168w @1.90wkg,16.31,31
ST-7,SP-CAY,31,-M,REVERSE,Thomas Finger,WATTFAB - WATTFAB - LETOUR,227w @3.20wkg,16.394,29
ST-7,SP-CAY,32,-M,REVERSE,Darren Ellis,CRYO-GEN - Lancelot,180w @2.20wkg,16.599,29
ST-7,SP-CAY,33,-M,REVERSE,Barry McGuigan,ZSCOT - ZSCOT - LETOUR,216w @2.30wkg,17.099,29
ST-7,SP-CAY,34,-M,REVERSE,Thomas Sachse,KIRCHMAIR - KIRCHMAIR - LETOUR,212w @2.40wkg,17.163,29
ST-7,SP-CAY,35,-M,REVERSE,Philipp Foerster,FRR - Spectre,164w @2.30wkg,17.165,29
ST-7,SP-CAY,36,-M,REVERSE,Justin Bolduc,LWATT - Phoenix,205w @2.80wkg,17.521,29
ST-7,SP-CAY,37,-M,REVERSE,Bob Horn,SISU - SISU - LETOUR,145w @1.80wkg,18.451,29
ST-7,SP-CAY,38,-M,REVERSE,Duncan Farley,CRYO-GEN - Lancelot,146w @1.80wkg,18.784,29
ST-7,SP-CAY,39,-M,REVERSE,angelo mileto,HERD - HERD - LETOUR,79w @1.00wkg,21.764,29
ST-7,SP-JLP,1,-M,REVERSE,Mickael Vachon,OPT - Velo Optimum,826w @9.40wkg,11.775,50
ST-7,SP-JLP,2,-M,REVERSE,Gunter Haacke,FRR - Spectre,694w @7.90wkg,12.287,46
ST-7,SP-JLP,3,-M,REVERSE,Jose Onofre,TugaZ - Pico,433w @4.90wkg,13.392,43
ST-7,SP-JLP,4,-M,REVERSE,Pierre Cypihot,LWATT - Phoenix,371w @4.40wkg,13.862,41
ST-7,SP-JLP,5,-M,REVERSE,Zorza,TugaZ - Pico,194w @2.30wkg,14.165,40
ST-7,SP-JLP,6,-M,REVERSE,Enno Enno,WLBB - WLBB - LETOUR,580w @5.90wkg,14.361,39
ST-7,SP-JLP,7,-M,REVERSE,Jeremy Lohman,TT1 - TT1 - LETOUR,353w @3.50wkg,14.942,38
ST-7,SP-JLP,8,-M,REVERSE,Andy Craig,ZSCOT - ZSCOT - LETOUR,288w @3.10wkg,15.681,37
ST-7,SP-JLP,9,-M,REVERSE,Gus Goad,WELLW - WELLW - LETOUR,328w @3.80wkg,16.238,36
ST-7,SP-JLP,10,-M,REVERSE,Jack Son,DRAFTDINO - Dinos,177w @2.20wkg,16.386,35
ST-7,SP-JLP,11,-M,REVERSE,Matt Sellors,TFC - TFC Harriers,330w @3.20wkg,16.444,33
ST-7,SP-JLP,12,-M,REVERSE,Brian Walburn,FRR - Spectre,155w @2.10wkg,17.15,33
ST-7,SP-JLP,13,-M,REVERSE,Ian Breslin,TFC - TFC Harriers,109w @1.20wkg,19.293,33
